"date","USD_JPY","USD_BGN","USD_CZK","USD_DKK","USD_GBP","USD_HUF","USD_PLN","USD_RON","USD_SEK","USD_CHF","USD_ISK","USD_NOK","USD_HRK","USD_RUB","USD_TRY","USD_AUD","USD_BRL","USD_CAD","USD_CNY","USD_HKD","USD_IDR","USD_ILS","USD_INR","USD_KRW","USD_MXN","USD_MYR","USD_NZD","USD_PHP","USD_SGD","USD_THB","USD_ZAR","USD_EUR","EUR_USD","EUR_JPY","EUR_BGN","EUR_CZK","EUR_DKK","EUR_GBP","EUR_HUF","EUR_PLN","EUR_RON","EUR_SEK","EUR_CHF","EUR_ISK","EUR_NOK","EUR_HRK","EUR_RUB","EUR_TRY","EUR_AUD","EUR_BRL","EUR_CAD","EUR_CNY","EUR_HKD","EUR_IDR","EUR_ILS","EUR_INR","EUR_KRW","EUR_MXN","EUR_MYR","EUR_NZD","EUR_PHP","EUR_SGD","EUR_THB","EUR_ZAR"
"2022-01-11",115.516937,1.7253,21.534933,6.563514,0.736371,315.322865,4.008292,4.362209,9.092713,0.926429,129.675371,8.836009,6.636909,74.864414,13.846154,1.394143,5.636027,1.264026,6.373941,7.796754,14309.624206,3.130734,73.877999,1193.410374,20.367678,4.191514,1.479534,51.145907,1.353387,33.399788,15.622265,0.882145,1.1336,130.95,1.9558,24.412,7.4404,0.83475,357.45,4.5438,4.945,10.3075,1.0502,147,10.0165,7.5236,84.8663,15.696,1.5804,6.389,1.4329,7.2255,8.8384,16221.39,3.549,83.7481,1352.85,23.0888,4.7515,1.6772,57.979,1.5342,37.862,17.7094
"2022-01-12",115.382586,1.720141,21.480211,6.544767,0.732964,313.087071,3.989358,4.349428,9.027265,0.922252,129.287599,8.730871,6.617414,74.543448,13.713456,1.38628,5.581179,1.254266,6.365787,7.795075,14332.39226,3.113984,73.903694,1190.211082,20.391557,4.186016,1.475374,51.081794,1.350748,33.364996,15.448109,0.879507,1.137,131.19,1.9558,24.423,7.4414,0.83338,355.98,4.5359,4.9453,10.264,1.0486,147,9.927,7.524,84.7559,15.5922,1.5762,6.3458,1.4261,7.2379,8.863,16295.93,3.5406,84.0285,1353.27,23.1852,4.7595,1.6775,58.08,1.5358,37.936,17.5645
"2022-01-13",114.263282,1.706185,21.336474,6.491233,0.728823,309.901422,3.957167,4.313007,8.931344,0.91189,128.238681,8.665533,6.560412,75.550031,13.58667,1.370409,5.541132,1.247841,6.360726,7.789322,14288.598098,3.108959,73.904737,1185.762889,20.404257,4.176481,1.454768,51.096572,1.345808,33.219925,15.386984,0.872372,1.1463,130.98,1.9558,24.458,7.4409,0.83545,355.24,4.5361,4.944,10.238,1.0453,147,9.9333,7.5202,86.603,15.5744,1.5709,6.3518,1.4304,7.2913,8.9289,16379.02,3.5638,84.717,1359.24,23.3894,4.7875,1.6676,58.572,1.5427,38.08,17.6381
"2022-01-14",113.715384,1.70857,21.396873,6.500743,0.729519,311.085874,3.967328,4.318075,8.970385,0.911068,128.417926,8.723945,6.569844,76.876998,13.56303,1.380536,5.535162,1.251856,6.353455,7.785359,14317.157334,3.106928,74.206779,1189.193675,20.327073,4.178475,1.462829,51.303398,1.346903,33.225299,15.378964,0.873591,1.1447,130.17,1.9558,24.493,7.4414,0.83508,356.1,4.5414,4.9429,10.2684,1.0429,147,9.9863,7.5205,88.0011,15.5256,1.5803,6.3361,1.433,7.2728,8.9119,16388.85,3.5565,84.9445,1361.27,23.2684,4.7831,1.6745,58.727,1.5418,38.033,17.6043
"2022-01-15",113.715384,1.70857,21.396873,6.500743,0.729519,311.085874,3.967328,4.318075,8.970385,0.911068,128.417926,8.723945,6.569844,76.876998,13.56303,1.380536,5.535162,1.251856,6.353455,7.785359,14317.157334,3.106928,74.206779,1189.193675,20.327073,4.178475,1.462829,51.303398,1.346903,33.225299,15.378964,0.873591,1.1447,130.17,1.9558,24.493,7.4414,0.83508,356.1,4.5414,4.9429,10.2684,1.0429,147,9.9863,7.5205,88.0011,15.5256,1.5803,6.3361,1.433,7.2728,8.9119,16388.85,3.5565,84.9445,1361.27,23.2684,4.7831,1.6745,58.727,1.5418,38.033,17.6043
"2022-01-16",113.715384,1.70857,21.396873,6.500743,0.729519,311.085874,3.967328,4.318075,8.970385,0.911068,128.417926,8.723945,6.569844,76.876998,13.56303,1.380536,5.535162,1.251856,6.353455,7.785359,14317.157334,3.106928,74.206779,1189.193675,20.327073,4.178475,1.462829,51.303398,1.346903,33.225299,15.378964,0.873591,1.1447,130.17,1.9558,24.493,7.4414,0.83508,356.1,4.5414,4.9429,10.2684,1.0429,147,9.9863,7.5205,88.0011,15.5256,1.5803,6.3361,1.433,7.2728,8.9119,16388.85,3.5565,84.9445,1361.27,23.2684,4.7831,1.6745,58.727,1.5418,38.033,17.6043
"2022-01-17",114.566342,1.715163,21.456634,6.52609,0.732904,312.277471,3.96878,4.335964,9.037096,0.914584,128.738051,8.736561,6.601333,76.638341,13.396212,1.386565,5.508024,1.252916,6.349382,7.791283,14327.571692,3.111374,74.304569,1192.57213,20.336841,4.18346,1.470227,51.298781,1.348242,33.11497,15.435412,0.876962,1.1403,130.64,1.9558,24.467,7.4417,0.83573,356.09,4.5256,4.9443,10.305,1.0429,146.8,9.9623,7.5275,87.3907,15.2757,1.5811,6.2808,1.4287,7.2402,8.8844,16337.73,3.5479,84.7295,1359.89,23.1901,4.7704,1.6765,58.496,1.5374,37.761,17.601
"2022-01-18",114.709246,1.720595,21.488519,6.547462,0.736105,314.067036,3.981701,4.350224,9.077593,0.916161,128.441981,8.765549,6.617841,76.302015,13.587314,1.392892,5.524501,1.251693,6.352776,7.792381,14356.153778,3.12809,74.613354,1192.337468,20.360957,4.183514,1.477787,51.511393,1.350312,33.109,15.430457,0.87974,1.1367,130.39,1.9558,24.426,7.4425,0.83673,357,4.526,4.9449,10.3185,1.0414,146,9.9638,7.5225,86.7325,15.4447,1.5833,6.2797,1.4228,7.2212,8.8576,16318.64,3.5557,84.813,1355.33,23.1443,4.7554,1.6798,58.553,1.5349,37.635,17.5398
"2022-01-19",114.464522,1.723931,21.430586,6.55963,0.733081,313.68885,3.98669,4.35866,9.116615,0.915205,127.985897,8.758748,6.63182,76.227413,13.592508,1.384663,5.522874,1.246717,6.346673,7.791274,14353.265756,3.131688,74.405906,1187.395328,20.354517,4.193037,1.470604,51.501983,1.347995,33.025121,15.327369,0.881446,1.1345,129.86,1.9558,24.313,7.4419,0.83168,355.88,4.5229,4.9449,10.3428,1.0383,145.2,9.9368,7.5238,86.48,15.4207,1.5709,6.2657,1.4144,7.2003,8.8392,16283.78,3.5529,84.4135,1347.1,23.0922,4.757,1.6684,58.429,1.5293,37.467,17.3889
"2022-01-20",114.244135,1.724996,21.399718,6.564121,0.734389,313.82078,3.989063,4.361704,9.146939,0.915682,128.241312,8.782678,6.636973,76.640677,13.414535,1.381372,5.434909,1.248721,6.344682,7.785676,14347.768566,3.136708,74.406421,1189.945317,20.434292,4.188481,1.475657,51.406774,1.346005,32.914976,15.217058,0.88199,1.1338,129.53,1.9558,24.263,7.4424,0.83265,355.81,4.5228,4.9453,10.3708,1.0382,145.4,9.9578,7.525,86.8952,15.2094,1.5662,6.1621,1.4158,7.1936,8.8274,16267.5,3.5564,84.362,1349.16,23.1684,4.7489,1.6731,58.285,1.5261,37.319,17.2531
"2022-01-21",113.799789,1.723476,21.454882,6.558953,0.736984,315.641523,3.993479,4.35786,9.176947,0.912319,128.304547,8.858213,6.633768,76.522735,13.414699,1.390025,5.469069,1.252291,6.339972,7.787275,14314.59288,3.143109,74.391082,1191.302432,20.464311,4.186465,1.487839,51.261015,1.34473,32.920338,15.116849,0.881213,1.1348,129.14,1.9558,24.347,7.4431,0.83633,358.19,4.5318,4.9453,10.414,1.0353,145.6,10.0523,7.528,86.838,15.223,1.5774,6.2063,1.4211,7.1946,8.837,16244.2,3.5668,84.419,1351.89,23.2229,4.7508,1.6884,58.171,1.526,37.358,17.1546
"2022-01-22",113.799789,1.723476,21.454882,6.558953,0.736984,315.641523,3.993479,4.35786,9.176947,0.912319,128.304547,8.858213,6.633768,76.522735,13.414699,1.390025,5.469069,1.252291,6.339972,7.787275,14314.59288,3.143109,74.391082,1191.302432,20.464311,4.186465,1.487839,51.261015,1.34473,32.920338,15.116849,0.881213,1.1348,129.14,1.9558,24.347,7.4431,0.83633,358.19,4.5318,4.9453,10.414,1.0353,145.6,10.0523,7.528,86.838,15.223,1.5774,6.2063,1.4211,7.1946,8.837,16244.2,3.5668,84.419,1351.89,23.2229,4.7508,1.6884,58.171,1.526,37.358,17.1546
"2022-01-23",113.799789,1.723476,21.454882,6.558953,0.736984,315.641523,3.993479,4.35786,9.176947,0.912319,128.304547,8.858213,6.633768,76.522735,13.414699,1.390025,5.469069,1.252291,6.339972,7.787275,14314.59288,3.143109,74.391082,1191.302432,20.464311,4.186465,1.487839,51.261015,1.34473,32.920338,15.116849,0.881213,1.1348,129.14,1.9558,24.347,7.4431,0.83633,358.19,4.5318,4.9453,10.414,1.0353,145.6,10.0523,7.528,86.838,15.223,1.5774,6.2063,1.4211,7.1946,8.837,16244.2,3.5668,84.419,1351.89,23.2229,4.7508,1.6884,58.171,1.526,37.358,17.1546
"2022-01-24",113.782732,1.730184,21.698514,6.584483,0.741357,318.329795,4.031493,4.374823,9.292109,0.91189,128.803963,8.991331,6.660474,78.422682,13.41304,1.403574,5.476026,1.262297,6.328114,7.78512,14343.320948,3.17109,74.619161,1196.399505,20.573779,4.18896,1.495134,51.34908,1.346072,33.06971,15.260881,0.884643,1.1304,128.62,1.9558,24.528,7.4431,0.83803,359.84,4.5572,4.9453,10.5038,1.0308,145.6,10.1638,7.529,88.649,15.1621,1.5866,6.1901,1.4269,7.1533,8.8003,16213.69,3.5846,84.3495,1352.41,23.2566,4.7352,1.6901,58.045,1.5216,37.382,17.2509
"2022-01-25",114.030884,1.735712,21.742989,6.606053,0.742927,318.991835,4.060259,4.388356,9.320199,0.919773,129.570465,8.997604,6.682197,78.752574,13.553692,1.403443,5.506656,1.264377,6.329872,7.785321,14349.964501,3.185836,74.79322,1198.71317,20.66995,4.190007,1.500799,51.253994,1.345137,33.084842,15.323837,0.887469,1.1268,128.49,1.9558,24.5,7.4437,0.83713,359.44,4.5751,4.9448,10.502,1.0364,146,10.1385,7.5295,88.7384,15.2723,1.5814,6.2049,1.4247,7.1325,8.7725,16169.54,3.5898,84.277,1350.71,23.2909,4.7213,1.6911,57.753,1.5157,37.28,17.2669
"2022-01-26",114.267979,1.734327,21.753126,6.599273,0.740073,318.941208,4.067039,4.38512,9.266028,0.92099,129.112353,8.877804,6.676421,79.156691,13.556531,1.394608,5.416689,1.256806,6.321983,7.784961,14352.496231,3.177618,74.868139,1197.153498,20.559103,4.19154,1.495522,51.19092,1.344507,32.960007,15.151015,0.886761,1.1277,128.86,1.9558,24.531,7.442,0.83458,359.67,4.5864,4.9451,10.4493,1.0386,145.6,10.0115,7.529,89.265,15.2877,1.5727,6.1084,1.4173,7.1293,8.7791,16185.31,3.5834,84.4288,1350.03,23.1845,4.7268,1.6865,57.728,1.5162,37.169,17.0858
"2022-01-27",115.358423,1.752509,21.887993,6.669176,0.747025,320.869176,4.085305,4.432437,9.359319,0.931093,130.107527,8.951882,6.749821,78.081541,13.615233,1.413172,5.390591,1.268907,6.367473,7.791308,14383.888889,3.198477,75.080018,1204.749104,20.737455,4.197491,1.511828,51.339606,1.352061,33.265233,15.332616,0.896057,1.116,128.74,1.9558,24.427,7.4428,0.83368,358.09,4.5592,4.9466,10.445,1.0391,145.2,9.9903,7.5328,87.139,15.1946,1.5771,6.0159,1.4161,7.1061,8.6951,16052.42,3.5695,83.7893,1344.5,23.143,4.6844,1.6872,57.295,1.5089,37.124,17.1112
"2022-01-28",115.532412,1.755971,21.945592,6.682708,0.746795,321.799246,4.108009,4.440923,9.473873,0.931765,129.287125,9.001616,6.759741,77.761986,13.595259,1.43392,5.400162,1.278416,6.361735,7.794038,14408.116358,3.204974,75.059706,1211.59095,20.816484,4.18998,1.52909,51.201293,1.356527,33.425211,15.608188,0.897827,1.1138,128.68,1.9558,24.443,7.4432,0.83178,358.42,4.5755,4.9463,10.552,1.0378,144,10.026,7.529,86.6113,15.1424,1.5971,6.0147,1.4239,7.0857,8.681,16047.76,3.5697,83.6015,1349.47,23.1854,4.6668,1.7031,57.028,1.5109,37.229,17.3844
"2022-01-29",115.532412,1.755971,21.945592,6.682708,0.746795,321.799246,4.108009,4.440923,9.473873,0.931765,129.287125,9.001616,6.759741,77.761986,13.595259,1.43392,5.400162,1.278416,6.361735,7.794038,14408.116358,3.204974,75.059706,1211.59095,20.816484,4.18998,1.52909,51.201293,1.356527,33.425211,15.608188,0.897827,1.1138,128.68,1.9558,24.443,7.4432,0.83178,358.42,4.5755,4.9463,10.552,1.0378,144,10.026,7.529,86.6113,15.1424,1.5971,6.0147,1.4239,7.0857,8.681,16047.76,3.5697,83.6015,1349.47,23.1854,4.6668,1.7031,57.028,1.5109,37.229,17.3844
"2022-01-30",115.532412,1.755971,21.945592,6.682708,0.746795,321.799246,4.108009,4.440923,9.473873,0.931765,129.287125,9.001616,6.759741,77.761986,13.595259,1.43392,5.400162,1.278416,6.361735,7.794038,14408.116358,3.204974,75.059706,1211.59095,20.816484,4.18998,1.52909,51.201293,1.356527,33.425211,15.608188,0.897827,1.1138,128.68,1.9558,24.443,7.4432,0.83178,358.42,4.5755,4.9463,10.552,1.0378,144,10.026,7.529,86.6113,15.1424,1.5971,6.0147,1.4239,7.0857,8.681,16047.76,3.5697,83.6015,1349.47,23.1854,4.6668,1.7031,57.028,1.5109,37.229,17.3844
"2022-01-31",115.444604,1.753137,21.84654,6.67076,0.745366,320.177483,4.113661,4.434833,9.402115,0.932592,128.36142,8.971406,6.749104,77.738526,13.383829,1.418071,5.380961,1.275816,6.360972,7.797956,14375.008964,3.194693,74.727053,1209.286483,20.783076,4.185461,1.52232,51.080136,1.354428,33.295088,15.573144,0.896379,1.1156,128.79,1.9558,24.372,7.4419,0.83153,357.19,4.5892,4.9475,10.489,1.0404,143.2,10.0085,7.5293,86.7251,14.931,1.582,6.003,1.4233,7.0963,8.6994,16036.76,3.564,83.3655,1349.08,23.1856,4.6693,1.6983,56.985,1.511,37.144,17.3734
"2022-02-01",114.671403,1.736945,21.611901,6.608082,0.741545,316.500888,4.067851,4.392984,9.275133,0.921314,127.708703,8.848845,6.685169,76.664121,13.378686,1.409236,5.290586,1.269893,6.361012,7.795648,14321.749556,3.166963,74.775311,1202.14032,20.541385,4.185524,1.512611,51.079929,1.349822,33.195382,15.242718,0.888099,1.126,129.12,1.9558,24.335,7.4407,0.83498,356.38,4.5804,4.9465,10.4438,1.0374,143.8,9.9638,7.5275,86.3238,15.0644,1.5868,5.9572,1.4299,7.1625,8.7779,16126.29,3.566,84.197,1353.61,23.1296,4.7129,1.7032,57.516,1.5199,37.378,17.1633
"2022-02-02",114.254173,1.727281,21.458977,6.569195,0.73651,313.035415,4.013866,4.368365,9.171598,0.918396,126.46825,8.763402,6.646648,75.788219,13.513292,1.397863,5.270423,1.265566,6.361035,7.793429,14346.003709,3.159675,74.726663,1200.415084,20.501104,4.185463,1.502252,51.033295,1.347169,33.184668,15.319173,0.883158,1.1323,129.37,1.9558,24.298,7.4383,0.83395,354.45,4.5449,4.9463,10.385,1.0399,143.2,9.9228,7.526,85.815,15.3011,1.5828,5.9677,1.433,7.2026,8.8245,16243.98,3.5777,84.613,1359.23,23.2134,4.7392,1.701,57.785,1.5254,37.575,17.3459
"2022-02-03",114.859117,1.732943,21.384902,6.591175,0.737267,313.609782,4.015152,4.382509,9.203438,0.922116,126.174021,8.82022,6.67154,76.359029,13.560783,1.404306,5.30241,1.270069,6.361421,7.794258,14392.415382,3.185274,74.887471,1203.632819,20.588251,4.183502,1.50638,51.043771,1.347865,33.159667,15.316676,0.886054,1.1286,129.63,1.9558,24.135,7.4388,0.83208,353.94,4.5315,4.9461,10.387,1.0407,142.4,9.9545,7.5295,86.1788,15.3047,1.5849,5.9843,1.4334,7.1795,8.7966,16243.28,3.5949,84.518,1358.42,23.2359,4.7215,1.7001,57.608,1.5212,37.424,17.2864
"2022-02-04",114.898814,1.706036,21.249128,6.492673,0.737901,307.850663,3.966678,4.314899,9.112439,0.921755,124.563852,8.765091,6.566207,76.159717,13.526867,1.410066,5.306176,1.272069,6.361043,7.788381,14386.915562,3.204902,74.707345,1198.569435,20.573622,4.179518,1.507938,51.250872,1.344993,32.970167,15.341504,0.872296,1.1464,131.72,1.9558,24.36,7.4432,0.84593,352.92,4.5474,4.9466,10.4465,1.0567,142.8,10.0483,7.5275,87.3095,15.5072,1.6165,6.083,1.4583,7.2923,8.9286,16493.16,3.6741,85.6445,1374.04,23.5856,4.7914,1.7287,58.754,1.5419,37.797,17.5875
"2022-02-05",114.898814,1.706036,21.249128,6.492673,0.737901,307.850663,3.966678,4.314899,9.112439,0.921755,124.563852,8.765091,6.566207,76.159717,13.526867,1.410066,5.306176,1.272069,6.361043,7.788381,14386.915562,3.204902,74.707345,1198.569435,20.573622,4.179518,1.507938,51.250872,1.344993,32.970167,15.341504,0.872296,1.1464,131.72,1.9558,24.36,7.4432,0.84593,352.92,4.5474,4.9466,10.4465,1.0567,142.8,10.0483,7.5275,87.3095,15.5072,1.6165,6.083,1.4583,7.2923,8.9286,16493.16,3.6741,85.6445,1374.04,23.5856,4.7914,1.7287,58.754,1.5419,37.797,17.5875
"2022-02-06",114.898814,1.706036,21.249128,6.492673,0.737901,307.850663,3.966678,4.314899,9.112439,0.921755,124.563852,8.765091,6.566207,76.159717,13.526867,1.410066,5.306176,1.272069,6.361043,7.788381,14386.915562,3.204902,74.707345,1198.569435,20.573622,4.179518,1.507938,51.250872,1.344993,32.970167,15.341504,0.872296,1.1464,131.72,1.9558,24.36,7.4432,0.84593,352.92,4.5474,4.9466,10.4465,1.0567,142.8,10.0483,7.5275,87.3095,15.5072,1.6165,6.083,1.4583,7.2923,8.9286,16493.16,3.6741,85.6445,1374.04,23.5856,4.7914,1.7287,58.754,1.5419,37.797,17.5875
"2022-02-07",114.955884,1.70857,21.160129,6.503276,0.739801,308.797065,3.9689,4.32087,9.127544,0.923473,125.272997,8.793396,6.569407,75.637634,13.561195,1.40622,5.288809,1.270726,6.360356,7.792609,14395.885385,3.192714,74.722198,1198.357648,20.594916,4.185289,1.509391,51.52267,1.34437,32.964969,15.462567,0.873591,1.1447,131.59,1.9558,24.222,7.4443,0.84685,353.48,4.5432,4.9461,10.4483,1.0571,143.4,10.0658,7.52,86.5824,15.5235,1.6097,6.0541,1.4546,7.2807,8.9202,16478.97,3.6547,85.5345,1371.76,23.575,4.7909,1.7278,58.978,1.5389,37.735,17.7
"2022-02-08",115.42777,1.714411,21.264902,6.524982,0.739507,309.51087,3.97195,4.334677,9.154365,0.924351,124.824684,8.832223,6.59318,75.192584,13.63587,1.404716,5.277788,1.271476,6.367111,7.794793,14392.00561,3.221687,74.732205,1199.053296,20.652262,4.184783,1.507363,51.468268,1.345459,32.964586,15.46108,0.876578,1.1408,131.68,1.9558,24.259,7.4437,0.84363,353.09,4.5312,4.945,10.4433,1.0545,142.4,10.0758,7.5215,85.7797,15.5558,1.6025,6.0209,1.4505,7.2636,8.8923,16418.4,3.6753,85.2545,1367.88,23.5601,4.774,1.7196,58.715,1.5349,37.606,17.638
"2022-02-09",115.470048,1.710363,21.240052,6.509576,0.736817,308.648885,3.947092,4.324355,9.101443,0.923043,124.35505,8.79624,6.583734,74.795715,13.599475,1.393354,5.264364,1.269261,6.362833,7.792392,14334.053345,3.219676,74.837341,1194.333188,20.526366,4.184784,1.496021,51.248798,1.342282,32.710101,15.328465,0.874508,1.1435,132.04,1.9558,24.288,7.4437,0.84255,352.94,4.5135,4.9449,10.4075,1.0555,142.2,10.0585,7.5285,85.5289,15.551,1.5933,6.0198,1.4514,7.2759,8.9106,16390.99,3.6817,85.5765,1365.72,23.4719,4.7853,1.7107,58.603,1.5349,37.404,17.5281
