"date","USD_JPY","USD_BGN","USD_CZK","USD_DKK","USD_GBP","USD_HUF","USD_PLN","USD_RON","USD_SEK","USD_CHF","USD_ISK","USD_NOK","USD_HRK","USD_RUB","USD_TRY","USD_AUD","USD_BRL","USD_CAD","USD_CNY","USD_HKD","USD_IDR","USD_ILS","USD_INR","USD_KRW","USD_MXN","USD_MYR","USD_NZD","USD_PHP","USD_SGD","USD_THB","USD_ZAR","USD_EUR","EUR_USD","EUR_JPY","EUR_BGN","EUR_CZK","EUR_DKK","EUR_GBP","EUR_HUF","EUR_PLN","EUR_RON","EUR_SEK","EUR_CHF","EUR_ISK","EUR_NOK","EUR_HRK","EUR_RUB","EUR_TRY","EUR_AUD","EUR_BRL","EUR_CAD","EUR_CNY","EUR_HKD","EUR_IDR","EUR_ILS","EUR_INR","EUR_KRW","EUR_MXN","EUR_MYR","EUR_NZD","EUR_PHP","EUR_SGD","EUR_THB","EUR_ZAR"
"2021-01-01",103.080434,1.593839,21.38538,6.063809,0.732646,296.544699,3.715834,3.967321,8.177247,0.880287,127.210496,8.532556,6.154266,74.539239,7.426534,1.295412,5.193953,1.273979,6.537772,7.753402,14050.004075,3.214652,73.066987,1088.745823,19.897319,4.020862,1.384076,48.182707,1.321653,29.929916,14.686578,0.81493,1.2271,126.49,1.9558,26.242,7.4409,0.89903,363.89,4.5597,4.8683,10.0343,1.0802,156.1,10.4703,7.5519,91.4671,9.1131,1.5896,6.3735,1.5633,8.0225,9.5142,17240.76,3.9447,89.6605,1336,24.416,4.934,1.6984,59.125,1.6218,36.727,18.0219
"2021-01-02",103.080434,1.593839,21.38538,6.063809,0.732646,296.544699,3.715834,3.967321,8.177247,0.880287,127.210496,8.532556,6.154266,74.539239,7.426534,1.295412,5.193953,1.273979,6.537772,7.753402,14050.004075,3.214652,73.066987,1088.745823,19.897319,4.020862,1.384076,48.182707,1.321653,29.929916,14.686578,0.81493,1.2271,126.49,1.9558,26.242,7.4409,0.89903,363.89,4.5597,4.8683,10.0343,1.0802,156.1,10.4703,7.5519,91.4671,9.1131,1.5896,6.3735,1.5633,8.0225,9.5142,17240.76,3.9447,89.6605,1336,24.416,4.934,1.6984,59.125,1.6218,36.727,18.0219
"2021-01-03",103.080434,1.593839,21.38538,6.063809,0.732646,296.544699,3.715834,3.967321,8.177247,0.880287,127.210496,8.532556,6.154266,74.539239,7.426534,1.295412,5.193953,1.273979,6.537772,7.753402,14050.004075,3.214652,73.066987,1088.745823,19.897319,4.020862,1.384076,48.182707,1.321653,29.929916,14.686578,0.81493,1.2271,126.49,1.9558,26.242,7.4409,0.89903,363.89,4.5597,4.8683,10.0343,1.0802,156.1,10.4703,7.5519,91.4671,9.1131,1.5896,6.3735,1.5633,8.0225,9.5142,17240.76,3.9447,89.6605,1336,24.416,4.934,1.6984,59.125,1.6218,36.727,18.0219
"2021-01-04",102.976578,1.590599,21.259759,6.04904,0.733247,293.851659,3.698357,3.961695,8.205514,0.879229,126.951854,8.493819,6.145494,73.472674,7.366542,1.295381,5.143217,1.270413,6.464216,7.752928,13876.602147,3.206734,73.022934,1083.303513,19.765046,4.006506,1.38785,48.030254,1.317339,29.869876,14.574984,0.813273,1.2296,126.62,1.9558,26.141,7.4379,0.9016,361.32,4.5475,4.8713,10.0895,1.0811,156.1,10.444,7.5565,90.342,9.0579,1.5928,6.3241,1.5621,7.9484,9.533,17062.67,3.943,89.789,1332.03,24.3031,4.9264,1.7065,59.058,1.6198,36.728,17.9214
"2021-01-05",102.88485,1.593839,21.373156,6.062016,0.73615,293.594654,3.705729,3.970418,8.195746,0.880368,127.210496,8.533371,6.159889,74.70581,7.390922,1.297938,5.339174,1.275446,6.463613,7.752913,13915.002852,3.200799,73.23527,1088.623584,20.035857,4.017032,1.388314,48.09714,1.318556,29.969848,15.010513,0.81493,1.2271,126.25,1.9558,26.227,7.4387,0.90333,360.27,4.5473,4.8721,10.057,1.0803,156.1,10.4713,7.5588,91.6715,9.0694,1.5927,6.5517,1.5651,7.9315,9.5136,17075.1,3.9277,89.867,1335.85,24.586,4.9293,1.7036,59.02,1.618,36.776,18.4194
"2021-01-06",102.95834,1.585184,21.190631,6.029583,0.7346,290.047009,3.660237,3.948776,8.157967,0.877047,126.681796,8.413843,6.127006,73.607959,7.339439,1.282542,5.277922,1.267628,6.455909,7.753201,13914.897066,3.18439,73.110715,1085.508186,19.739261,4.010537,1.371049,48.059653,1.316745,29.924623,15.004296,0.810504,1.2338,127.03,1.9558,26.145,7.4393,0.90635,357.86,4.516,4.872,10.0653,1.0821,156.3,10.381,7.5595,90.8175,9.0554,1.5824,6.5119,1.564,7.9653,9.5659,17168.2,3.9289,90.204,1339.3,24.3543,4.9482,1.6916,59.296,1.6246,36.921,18.5123
"2021-01-07",103.559791,1.59319,21.299283,6.059954,0.734686,291.454871,3.665526,3.968068,8.192815,0.882454,126.507006,8.42579,6.163245,74.2913,7.330319,1.289997,5.308895,1.270854,6.467253,7.753014,14059.946237,3.17913,73.350847,1093.426197,19.758227,4.03796,1.37724,48.096285,1.323965,30.025253,15.307836,0.814598,1.2276,127.13,1.9558,26.147,7.4392,0.9019,357.79,4.4998,4.8712,10.0575,1.0833,155.3,10.3435,7.566,91.2,8.9987,1.5836,6.5172,1.5601,7.9392,9.5176,17259.99,3.9027,90.0455,1342.29,24.2552,4.957,1.6907,59.043,1.6253,36.859,18.7919
"2021-01-08",103.885714,1.596571,21.357551,6.070939,0.735739,293.567347,3.682694,3.976163,8.204898,0.883837,126.938776,8.39698,6.178776,74.122449,7.358857,1.286367,5.367184,1.268816,6.464,7.753633,14079.453061,3.182122,73.304082,1092.163265,19.97698,4.029306,1.378204,48.12,1.324735,30.08,15.282612,0.816327,1.225,127.26,1.9558,26.163,7.4369,0.90128,359.62,4.5113,4.8708,10.051,1.0827,155.5,10.2863,7.569,90.8,9.0146,1.5758,6.5748,1.5543,7.9184,9.4982,17247.33,3.8981,89.7975,1337.9,24.4718,4.9359,1.6883,58.947,1.6228,36.848,18.7212
"2021-01-09",103.885714,1.596571,21.357551,6.070939,0.735739,293.567347,3.682694,3.976163,8.204898,0.883837,126.938776,8.39698,6.178776,74.122449,7.358857,1.286367,5.367184,1.268816,6.464,7.753633,14079.453061,3.182122,73.304082,1092.163265,19.97698,4.029306,1.378204,48.12,1.324735,30.08,15.282612,0.816327,1.225,127.26,1.9558,26.163,7.4369,0.90128,359.62,4.5113,4.8708,10.051,1.0827,155.5,10.2863,7.569,90.8,9.0146,1.5758,6.5748,1.5543,7.9184,9.4982,17247.33,3.8981,89.7975,1337.9,24.4718,4.9359,1.6883,58.947,1.6228,36.848,18.7212
"2021-01-10",103.885714,1.596571,21.357551,6.070939,0.735739,293.567347,3.682694,3.976163,8.204898,0.883837,126.938776,8.39698,6.178776,74.122449,7.358857,1.286367,5.367184,1.268816,6.464,7.753633,14079.453061,3.182122,73.304082,1092.163265,19.97698,4.029306,1.378204,48.12,1.324735,30.08,15.282612,0.816327,1.225,127.26,1.9558,26.163,7.4369,0.90128,359.62,4.5113,4.8708,10.051,1.0827,155.5,10.2863,7.569,90.8,9.0146,1.5758,6.5748,1.5543,7.9184,9.4982,17247.33,3.8981,89.7975,1337.9,24.4718,4.9359,1.6883,58.947,1.6228,36.848,18.7212
"2021-01-11",104.217709,1.607991,21.572803,6.11461,0.741881,296.555126,3.723917,4.004357,8.28414,0.891063,129.162213,8.524213,6.232015,74.658801,7.444709,1.297624,5.472499,1.27855,6.479158,7.755488,14196.448245,3.179808,73.457206,1098.215901,20.167804,4.051961,1.39094,48.085176,1.330264,30.139768,15.463208,0.822166,1.2163,126.76,1.9558,26.239,7.4372,0.90235,360.7,4.5294,4.8705,10.076,1.0838,157.1,10.368,7.58,90.8075,9.055,1.5783,6.6562,1.5551,7.8806,9.433,17267.14,3.8676,89.346,1335.76,24.5301,4.9284,1.6918,58.486,1.618,36.659,18.8079
"2021-01-12",104.218403,1.608256,21.536058,6.116684,0.735466,295.748705,3.720747,4.005674,8.295206,0.889072,128.443385,8.532604,6.233451,74.051229,7.487049,1.294466,5.475865,1.275389,6.461311,7.755448,14144.9963,3.161006,73.260012,1098.90634,19.982732,4.057479,1.392978,48.050325,1.327687,30.129924,15.399145,0.822301,1.2161,126.74,1.9558,26.19,7.4385,0.8944,359.66,4.5248,4.8713,10.0878,1.0812,156.2,10.3765,7.5805,90.0537,9.105,1.5742,6.6592,1.551,7.8576,9.4314,17201.73,3.8441,89.0915,1336.38,24.301,4.9343,1.694,58.434,1.6146,36.641,18.7269
"2021-01-13",103.928982,1.607595,21.513234,6.114746,0.731407,296.112116,3.719628,4.005014,8.333306,0.888706,128.226204,8.498274,6.230889,73.800674,7.441312,1.293276,5.331991,1.272974,6.470163,7.754069,14128.10291,3.140884,73.162502,1097.484794,19.843334,4.044468,1.393556,48.061812,1.326566,30.040276,15.315552,0.821963,1.2166,126.44,1.9558,26.173,7.4392,0.88983,360.25,4.5253,4.8725,10.1383,1.0812,156,10.339,7.5805,89.7859,9.0531,1.5734,6.4869,1.5487,7.8716,9.4336,17188.25,3.8212,89.0095,1335.2,24.1414,4.9205,1.6954,58.472,1.6139,36.547,18.6329
"2021-01-14",104.099307,1.613164,21.601782,6.136011,0.733611,296.577037,3.742907,4.01996,8.33545,0.891208,129.165292,8.504454,6.242989,73.482349,7.381392,1.290168,5.269548,1.268641,6.467255,7.753629,14043.995381,3.142115,73.129743,1097.30287,19.829924,4.035962,1.390053,48.030353,1.32712,30.019795,15.188634,0.82481,1.2124,126.21,1.9558,26.19,7.4393,0.88943,359.57,4.5379,4.8738,10.1059,1.0805,156.6,10.3108,7.569,89.09,8.9492,1.5642,6.3888,1.5381,7.8409,9.4005,17026.94,3.8095,88.6625,1330.37,24.0418,4.8932,1.6853,58.232,1.609,36.396,18.4147
"2021-01-15",103.720201,1.613297,21.581292,6.136517,0.734125,296.94795,3.742885,4.01988,8.35643,0.888394,129.010971,8.507383,6.230718,73.444197,7.43867,1.293409,5.254228,1.271385,6.475212,7.754269,14049.797905,3.262064,73.114328,1100.057741,19.816135,4.036872,1.393714,48.029366,1.328467,30.034645,15.229481,0.824878,1.2123,125.74,1.9558,26.163,7.4393,0.88998,359.99,4.5375,4.8733,10.1305,1.077,156.4,10.3135,7.5535,89.0364,9.0179,1.568,6.3697,1.5413,7.8499,9.4005,17032.57,3.9546,88.6365,1333.6,24.0231,4.8939,1.6896,58.226,1.6105,36.411,18.4627
"2021-01-16",103.720201,1.613297,21.581292,6.136517,0.734125,296.94795,3.742885,4.01988,8.35643,0.888394,129.010971,8.507383,6.230718,73.444197,7.43867,1.293409,5.254228,1.271385,6.475212,7.754269,14049.797905,3.262064,73.114328,1100.057741,19.816135,4.036872,1.393714,48.029366,1.328467,30.034645,15.229481,0.824878,1.2123,125.74,1.9558,26.163,7.4393,0.88998,359.99,4.5375,4.8733,10.1305,1.077,156.4,10.3135,7.5535,89.0364,9.0179,1.568,6.3697,1.5413,7.8499,9.4005,17032.57,3.9546,88.6365,1333.6,24.0231,4.8939,1.6896,58.226,1.6105,36.411,18.4627
"2021-01-17",103.720201,1.613297,21.581292,6.136517,0.734125,296.94795,3.742885,4.01988,8.35643,0.888394,129.010971,8.507383,6.230718,73.444197,7.43867,1.293409,5.254228,1.271385,6.475212,7.754269,14049.797905,3.262064,73.114328,1100.057741,19.816135,4.036872,1.393714,48.029366,1.328467,30.034645,15.229481,0.824878,1.2123,125.74,1.9558,26.163,7.4393,0.88998,359.99,4.5375,4.8733,10.1305,1.077,156.4,10.3135,7.5535,89.0364,9.0179,1.568,6.3697,1.5413,7.8499,9.4005,17032.57,3.9546,88.6365,1333.6,24.0231,4.8939,1.6896,58.226,1.6105,36.411,18.4627
"2021-01-18",103.763263,1.621187,21.705073,6.166529,0.738337,298.731764,3.762351,4.040368,8.416777,0.890832,129.973475,8.608919,6.26119,74.263345,7.505471,1.303133,5.29758,1.277603,6.495275,7.753481,14135.999668,3.234251,73.306117,1106.639589,19.876078,4.051973,1.407079,48.067805,1.332725,30.140086,15.328166,0.828912,1.2064,125.18,1.9558,26.185,7.4393,0.89073,360.39,4.5389,4.8743,10.154,1.0747,156.8,10.3858,7.5535,89.5913,9.0546,1.5721,6.391,1.5413,7.8359,9.3538,17053.67,3.9018,88.4365,1335.05,23.9785,4.8883,1.6975,57.989,1.6078,36.361,18.4919
"2021-01-19",103.989449,1.6121,21.563633,6.131965,0.734421,295.515991,3.738213,4.017804,8.321217,0.887652,129.409825,8.52481,6.235987,73.722387,7.439581,1.295994,5.262776,1.272502,6.479558,7.75239,14079.253215,3.243818,73.155704,1102.489285,19.606825,4.050033,1.402901,48.014342,1.328223,30.024728,14.934141,0.824266,1.2132,126.16,1.9558,26.161,7.4393,0.891,358.52,4.5352,4.8744,10.0953,1.0769,157,10.3423,7.5655,89.44,9.0257,1.5723,6.3848,1.5438,7.861,9.4052,17080.95,3.9354,88.7525,1337.54,23.787,4.9135,1.702,58.251,1.6114,36.426,18.1181
"2021-01-20",103.809603,1.61623,21.589125,6.146765,0.731865,295.330964,3.74531,4.027601,8.378068,0.89067,129.906619,8.5307,6.25031,73.617883,7.446575,1.294604,5.321048,1.270887,6.469879,7.751756,14051.797372,3.253698,73.02537,1102.074209,19.644575,4.045038,1.40195,48.030741,1.326667,30.009917,14.965788,0.826378,1.2101,125.62,1.9558,26.125,7.4382,0.88563,357.38,4.5322,4.8738,10.1383,1.0778,157.2,10.323,7.5635,89.085,9.0111,1.5666,6.439,1.5379,7.8292,9.3804,17004.08,3.9373,88.368,1333.62,23.7719,4.8949,1.6965,58.122,1.6054,36.315,18.1101
"2021-01-21",103.405165,1.608653,21.462412,6.119016,0.728944,293.946373,3.724626,4.008883,8.292894,0.886083,128.96858,8.431732,6.222241,73.726682,7.365932,1.285985,5.270028,1.262132,6.460931,7.751686,13989.998355,3.271508,72.974173,1099.777924,19.612025,4.030021,1.386165,48.039151,1.322668,29.930087,14.80408,0.822504,1.2158,125.72,1.9558,26.094,7.4395,0.88625,357.38,4.5284,4.874,10.0825,1.0773,156.8,10.2513,7.565,89.6369,8.9555,1.5635,6.4073,1.5345,7.8552,9.4245,17009.04,3.9775,88.722,1337.11,23.8443,4.8997,1.6853,58.406,1.6081,36.389,17.9988
"2021-01-22",103.791742,1.608653,21.510117,6.119757,0.732398,294.135549,3.732933,4.008883,8.292071,0.886083,129.133081,8.497121,6.222652,74.930827,7.418572,1.297088,5.409196,1.271426,6.483139,7.752509,14097.902616,3.281132,73.011186,1105.839776,19.932966,4.043017,1.393733,48.070406,1.328261,30.00987,15.118441,0.822504,1.2158,126.19,1.9558,26.152,7.4404,0.89045,357.61,4.5385,4.874,10.0815,1.0773,157,10.3308,7.5655,91.1009,9.0195,1.577,6.5765,1.5458,7.8822,9.4255,17140.23,3.9892,88.767,1344.48,24.2345,4.9155,1.6945,58.444,1.6149,36.486,18.381
"2021-01-23",103.791742,1.608653,21.510117,6.119757,0.732398,294.135549,3.732933,4.008883,8.292071,0.886083,129.133081,8.497121,6.222652,74.930827,7.418572,1.297088,5.409196,1.271426,6.483139,7.752509,14097.902616,3.281132,73.011186,1105.839776,19.932966,4.043017,1.393733,48.070406,1.328261,30.00987,15.118441,0.822504,1.2158,126.19,1.9558,26.152,7.4404,0.89045,357.61,4.5385,4.874,10.0815,1.0773,157,10.3308,7.5655,91.1009,9.0195,1.577,6.5765,1.5458,7.8822,9.4255,17140.23,3.9892,88.767,1344.48,24.2345,4.9155,1.6945,58.444,1.6149,36.486,18.381
"2021-01-24",103.791742,1.608653,21.510117,6.119757,0.732398,294.135549,3.732933,4.008883,8.292071,0.886083,129.133081,8.497121,6.222652,74.930827,7.418572,1.297088,5.409196,1.271426,6.483139,7.752509,14097.902616,3.281132,73.011186,1105.839776,19.932966,4.043017,1.393733,48.070406,1.328261,30.00987,15.118441,0.822504,1.2158,126.19,1.9558,26.152,7.4404,0.89045,357.61,4.5385,4.874,10.0815,1.0773,157,10.3308,7.5655,91.1009,9.0195,1.577,6.5765,1.5458,7.8822,9.4255,17140.23,3.9892,88.767,1344.48,24.2345,4.9155,1.6945,58.444,1.6149,36.486,18.381
"2021-01-25",103.736011,1.609447,21.461488,6.122943,0.730744,294.050362,3.736751,4.011192,8.28053,0.886438,129.19684,8.515306,6.226547,75.438776,7.395079,1.294273,5.466919,1.272136,6.477288,7.751728,14078.596116,3.268269,72.934496,1102.847268,19.990701,4.044519,1.386932,48.080151,1.32686,29.985188,15.218071,0.82291,1.2152,126.06,1.9558,26.08,7.4406,0.888,357.33,4.5409,4.8744,10.0625,1.0772,157,10.3478,7.5665,91.6732,8.9865,1.5728,6.6434,1.5459,7.8712,9.4199,17108.31,3.9716,88.63,1340.18,24.2927,4.9149,1.6854,58.427,1.6124,36.438,18.493
"2021-01-26",103.705839,1.61064,21.477394,6.126163,0.730446,295.322408,3.744132,4.014494,8.294079,0.888495,129.292597,8.554146,6.22828,75.149304,7.351478,1.293667,5.420077,1.271844,6.467677,7.751956,14104.298773,3.268714,72.927201,1103.112905,20.043317,4.048505,1.382937,48.076258,1.325784,29.980236,15.158116,0.82352,1.2143,125.93,1.9558,26.08,7.439,0.88698,358.61,4.5465,4.8748,10.0715,1.0789,157,10.3873,7.563,91.2538,8.9269,1.5709,6.5816,1.5444,7.8537,9.4132,17126.85,3.9692,88.5555,1339.51,24.3386,4.9161,1.6793,58.379,1.6099,36.405,18.4065
"2021-01-27",103.904573,1.614496,21.483408,6.139756,0.729693,297.919762,3.757636,4.024517,8.348935,0.888146,129.602113,8.630923,6.239888,75.718838,7.391613,1.299653,5.362968,1.275632,6.472759,7.75227,14135.050355,3.265313,73.004788,1106.810302,20.183011,4.045485,1.390457,48.10137,1.32805,30,15.220324,0.825491,1.2114,125.87,1.9558,26.025,7.4377,0.88395,360.9,4.552,4.8753,10.1139,1.0759,157,10.4555,7.559,91.7258,8.9542,1.5744,6.4967,1.5453,7.8411,9.3911,17123.2,3.9556,88.438,1340.79,24.4497,4.9007,1.6844,58.27,1.6088,36.342,18.4379
"2021-01-28",104.375155,1.617567,21.597883,6.150691,0.732801,298.023323,3.760731,4.032834,8.382516,0.89182,129.021586,8.7011,6.256885,76.40741,7.386734,1.316186,5.446779,1.287238,6.469771,7.753039,14117.252502,3.293772,73.046894,1117.161525,20.443884,4.045488,1.406666,48.073774,1.33314,30.034737,15.247291,0.827061,1.2091,126.2,1.9558,26.114,7.4368,0.88603,360.34,4.5471,4.8761,10.1353,1.0783,156,10.5205,7.5652,92.3842,8.9313,1.5914,6.5857,1.5564,7.8226,9.3742,17069.17,3.9825,88.321,1350.76,24.7187,4.8914,1.7008,58.126,1.6119,36.315,18.4355
"2021-01-29",104.68853,1.611569,21.440343,6.128049,0.728271,295.31147,3.733026,4.016974,8.331411,0.88975,128.625577,8.522577,6.234179,75.723385,7.314766,1.303477,5.485168,1.27884,6.431032,7.753214,14003.09822,3.280653,72.867502,1116.496374,20.222231,4.042518,1.389502,48.066084,1.328362,29.900297,15.083883,0.823995,1.2136,127.05,1.9558,26.02,7.437,0.88383,358.39,4.5304,4.875,10.111,1.0798,156.1,10.343,7.5658,91.8979,8.8772,1.5819,6.6568,1.552,7.8047,9.4093,16994.16,3.9814,88.432,1354.98,24.5417,4.906,1.6863,58.333,1.6121,36.287,18.3058
"2021-01-30",104.68853,1.611569,21.440343,6.128049,0.728271,295.31147,3.733026,4.016974,8.331411,0.88975,128.625577,8.522577,6.234179,75.723385,7.314766,1.303477,5.485168,1.27884,6.431032,7.753214,14003.09822,3.280653,72.867502,1116.496374,20.222231,4.042518,1.389502,48.066084,1.328362,29.900297,15.083883,0.823995,1.2136,127.05,1.9558,26.02,7.437,0.88383,358.39,4.5304,4.875,10.111,1.0798,156.1,10.343,7.5658,91.8979,8.8772,1.5819,6.6568,1.552,7.8047,9.4093,16994.16,3.9814,88.432,1354.98,24.5417,4.906,1.6863,58.333,1.6121,36.287,18.3058
"2021-01-31",104.68853,1.611569,21.440343,6.128049,0.728271,295.31147,3.733026,4.016974,8.331411,0.88975,128.625577,8.522577,6.234179,75.723385,7.314766,1.303477,5.485168,1.27884,6.431032,7.753214,14003.09822,3.280653,72.867502,1116.496374,20.222231,4.042518,1.389502,48.066084,1.328362,29.900297,15.083883,0.823995,1.2136,127.05,1.9558,26.02,7.437,0.88383,358.39,4.5304,4.875,10.111,1.0798,156.1,10.343,7.5658,91.8979,8.8772,1.5819,6.6568,1.552,7.8047,9.4093,16994.16,3.9814,88.432,1354.98,24.5417,4.906,1.6863,58.333,1.6121,36.287,18.3058
"2021-02-01",104.907315,1.618504,21.495366,6.154667,0.729891,294.894075,3.730553,4.033019,8.410046,0.895068,129.344588,8.597319,6.268206,75.823237,7.191493,1.310079,5.44232,1.280536,6.46665,7.752979,14078.053625,3.288563,73.10907,1118.181066,20.287736,4.042536,1.393909,48.066038,1.331678,29.980139,15.025985,0.827541,1.2084,126.77,1.9558,25.975,7.4373,0.882,356.35,4.508,4.8735,10.1627,1.0816,156.3,10.389,7.5745,91.6248,8.6902,1.5831,6.5765,1.5474,7.8143,9.3687,17011.92,3.9739,88.345,1351.21,24.5157,4.885,1.6844,58.083,1.6092,36.228,18.1574
"2021-02-02",104.998339,1.623879,21.504484,6.175108,0.731277,295.333776,3.732398,4.047077,8.435154,0.897376,129.608104,8.590418,6.29442,75.498755,7.19271,1.315759,5.388907,1.280472,6.455995,7.751661,14013.948854,3.298489,72.98738,1115.966456,20.216871,4.044503,1.394304,47.914314,1.331866,29.990037,14.950764,0.830289,1.2044,126.46,1.9558,25.9,7.4373,0.88075,355.7,4.4953,4.8743,10.1593,1.0808,156.1,10.3463,7.581,90.9307,8.6629,1.5847,6.4904,1.5422,7.7756,9.3361,16878.4,3.9727,87.906,1344.07,24.3492,4.8712,1.6793,57.708,1.6041,36.12,18.0067
"2021-02-03",105.059499,1.627528,21.573604,6.189149,0.733503,295.839228,3.737788,4.055421,8.429974,0.89906,129.899309,8.616127,6.298827,75.910543,7.167846,1.313223,5.347092,1.279271,6.459432,7.751519,14024.199051,3.303237,72.912124,1115.944079,20.153949,4.051011,1.389282,48.032787,1.333195,30.049929,14.929849,0.832154,1.2017,126.25,1.9558,25.925,7.4375,0.88145,355.51,4.4917,4.8734,10.1303,1.0804,156.1,10.354,7.5693,91.2217,8.6136,1.5781,6.4256,1.5373,7.7623,9.315,16852.88,3.9695,87.6185,1341.03,24.219,4.8681,1.6695,57.721,1.6021,36.111,17.9412
"2021-02-04",105.235078,1.630377,21.586362,6.199316,0.731019,296.423808,3.746332,4.064271,8.449316,0.901801,130.126709,8.617873,6.311687,75.54118,7.126542,1.31102,5.35887,1.28026,6.463988,7.752834,14037.054018,3.296849,72.886379,1118.089363,20.24875,4.05852,1.389296,48.072691,1.335862,30.06002,15.02976,0.833611,1.1996,126.24,1.9558,25.895,7.4367,0.87693,355.59,4.4941,4.8755,10.1358,1.0818,156.1,10.338,7.5715,90.6192,8.549,1.5727,6.4285,1.5358,7.7542,9.3003,16838.85,3.9549,87.4345,1341.26,24.2904,4.8686,1.6666,57.668,1.6025,36.06,18.0297
"2021-02-05",105.749812,1.632146,21.535509,6.205625,0.730518,297.57156,3.757239,4.068013,8.447634,0.903363,129.266461,8.601185,6.310023,74.799716,7.07277,1.31528,5.445047,1.280481,6.470416,7.75265,14036.752065,3.292665,72.909121,1122.798965,20.319619,4.070517,1.399983,48.102312,1.337979,30.100142,14.971793,0.834516,1.1983,126.72,1.9558,25.806,7.4362,0.87538,356.58,4.5023,4.8747,10.1228,1.0825,154.9,10.3068,7.5613,89.6325,8.4753,1.5761,6.5248,1.5344,7.7535,9.29,16820.24,3.9456,87.367,1345.45,24.349,4.8777,1.6776,57.641,1.6033,36.069,17.9407
"2021-02-06",105.749812,1.632146,21.535509,6.205625,0.730518,297.57156,3.757239,4.068013,8.447634,0.903363,129.266461,8.601185,6.310023,74.799716,7.07277,1.31528,5.445047,1.280481,6.470416,7.75265,14036.752065,3.292665,72.909121,1122.798965,20.319619,4.070517,1.399983,48.102312,1.337979,30.100142,14.971793,0.834516,1.1983,126.72,1.9558,25.806,7.4362,0.87538,356.58,4.5023,4.8747,10.1228,1.0825,154.9,10.3068,7.5613,89.6325,8.4753,1.5761,6.5248,1.5344,7.7535,9.29,16820.24,3.9456,87.367,1345.45,24.349,4.8777,1.6776,57.641,1.6033,36.069,17.9407
"2021-02-07",105.749812,1.632146,21.535509,6.205625,0.730518,297.57156,3.757239,4.068013,8.447634,0.903363,129.266461,8.601185,6.310023,74.799716,7.07277,1.31528,5.445047,1.280481,6.470416,7.75265,14036.752065,3.292665,72.909121,1122.798965,20.319619,4.070517,1.399983,48.102312,1.337979,30.100142,14.971793,0.834516,1.1983,126.72,1.9558,25.806,7.4362,0.87538,356.58,4.5023,4.8747,10.1228,1.0825,154.9,10.3068,7.5613,89.6325,8.4753,1.5761,6.5248,1.5344,7.7535,9.29,16820.24,3.9456,87.367,1345.45,24.349,4.8777,1.6776,57.641,1.6033,36.069,17.9407
"2021-02-08",105.588358,1.626445,21.404574,6.1842,0.73042,297.987526,3.727568,4.053888,8.411476,0.901622,128.648649,8.54262,6.285489,74.349189,7.09422,1.305031,5.401663,1.277588,6.454719,7.7521,14034.35343,3.283742,72.951351,1120.806653,20.212058,4.06553,1.3921,48.102287,1.336133,30.019127,14.94395,0.831601,1.2025,126.97,1.9558,25.739,7.4365,0.87833,358.33,4.4824,4.8748,10.1148,1.0842,154.7,10.2725,7.5583,89.4049,8.5308,1.5693,6.4955,1.5363,7.7618,9.3219,16876.31,3.9487,87.724,1347.77,24.305,4.8888,1.674,57.843,1.6067,36.098,17.9701
"2021-02-09",104.576999,1.615829,21.264045,6.144167,0.725611,296.497026,3.698034,4.027842,8.349141,0.893672,127.313285,8.475545,6.251652,74.038665,7.095423,1.295522,5.413913,1.273463,6.435393,7.751735,13986.946464,3.255205,72.931675,1113.202247,20.092944,4.048001,1.383096,48.03536,1.327991,29.939689,14.784617,0.826173,1.2104,126.58,1.9558,25.738,7.4369,0.87828,358.88,4.4761,4.8753,10.1058,1.0817,154.1,10.2588,7.567,89.6164,8.5883,1.5681,6.553,1.5414,7.7894,9.3827,16929.8,3.9401,88.2765,1347.42,24.3205,4.8997,1.6741,58.142,1.6074,36.239,17.8953
"2021-02-10",104.757978,1.612765,21.303702,6.132844,0.722767,294.821473,3.695803,4.02012,8.312031,0.890987,127.97889,8.434073,6.237734,73.811825,7.050631,1.293148,5.412798,1.269399,6.451307,7.752453,13982.501855,3.25233,72.827987,1105.524862,20.101921,4.044034,1.385586,48.048982,1.325967,29.90517,14.702812,0.824606,1.2127,127.04,1.9558,25.835,7.4373,0.8765,357.53,4.4819,4.8752,10.08,1.0805,155.2,10.228,7.5645,89.5116,8.5503,1.5682,6.5641,1.5394,7.8235,9.4014,16956.58,3.9441,88.3185,1340.67,24.3776,4.9042,1.6803,58.269,1.608,36.266,17.8301
"2021-02-11",104.651354,1.610109,21.216761,6.123323,0.722442,294.047913,3.70256,4.012925,8.303943,0.889273,128.262122,8.446118,6.231004,73.581296,7.018523,1.287396,5.345847,1.266486,6.45822,7.752614,13964.847287,3.254384,72.778464,1103.128344,19.925661,4.04248,1.380752,48.030789,1.323784,29.860048,14.615378,0.823249,1.2147,127.12,1.9558,25.772,7.438,0.87755,357.18,4.4975,4.8745,10.0868,1.0802,155.8,10.2595,7.5688,89.3792,8.5254,1.5638,6.4936,1.5384,7.8448,9.4171,16963.1,3.9531,88.404,1339.97,24.2037,4.9104,1.6772,58.343,1.608,36.271,17.7533
