"date","USD_JPY","USD_BGN","USD_CZK","USD_DKK","USD_GBP","USD_HUF","USD_PLN","USD_RON","USD_SEK","USD_CHF","USD_ISK","USD_NOK","USD_HRK","USD_RUB","USD_TRY","USD_AUD","USD_BRL","USD_CAD","USD_CNY","USD_HKD","USD_IDR","USD_ILS","USD_INR","USD_KRW","USD_MXN","USD_MYR","USD_NZD","USD_PHP","USD_SGD","USD_THB","USD_ZAR","USD_EUR","EUR_USD","EUR_JPY","EUR_BGN","EUR_CZK","EUR_DKK","EUR_GBP","EUR_HUF","EUR_PLN","EUR_RON","EUR_SEK","EUR_CHF","EUR_ISK","EUR_NOK","EUR_HRK","EUR_RUB","EUR_TRY","EUR_AUD","EUR_BRL","EUR_CAD","EUR_CNY","EUR_HKD","EUR_IDR","EUR_ILS","EUR_INR","EUR_KRW","EUR_MXN","EUR_MYR","EUR_NZD","EUR_PHP","EUR_SGD","EUR_THB","EUR_ZAR"
"2020-01-13",109.877764,1.757864,22.676613,6.716879,0.770807,300.458386,3.80622,4.294805,9.491102,0.971688,123.314758,8.894032,6.691084,61.198364,5.861855,1.448589,4.11936,1.304512,6.893493,7.774942,13700.997663,3.469711,70.845317,1157.729642,18.792378,4.062466,1.50719,50.464677,1.347205,30.217509,14.376056,0.898796,1.1126,122.25,1.9558,25.23,7.4732,0.8576,334.29,4.2348,4.7784,10.5598,1.0811,137.2,9.8955,7.4445,68.0893,6.5219,1.6117,4.5832,1.4514,7.6697,8.6504,15243.73,3.8604,78.8225,1288.09,20.9084,4.5199,1.6769,56.147,1.4989,33.62,15.9948
"2020-01-14",110.049483,1.759604,22.631579,6.723437,0.770292,299.388214,3.798381,4.300045,9.469006,0.968691,123.436797,8.899685,6.698156,61.396131,5.888259,1.449393,4.14359,1.307063,6.88583,7.777508,13692.802519,3.467476,70.830859,1156.761134,18.839946,4.074494,1.511741,50.60009,1.347818,30.251012,14.419613,0.899685,1.1115,122.32,1.9558,25.155,7.4731,0.85618,332.77,4.2219,4.7795,10.5248,1.0767,137.2,9.892,7.445,68.2418,6.5448,1.611,4.6056,1.4528,7.6536,8.6447,15219.55,3.8541,78.7285,1285.74,20.9406,4.5288,1.6803,56.242,1.4981,33.624,16.0274
"2020-01-15",109.881529,1.75534,22.566864,6.706785,0.769009,298.815293,3.793305,4.290343,9.476755,0.964908,122.599174,8.869144,6.681296,61.423981,5.885837,1.452881,4.159935,1.307216,6.887991,7.771585,13697.989589,3.460869,70.797433,1157.081314,18.806498,4.07548,1.517232,50.727877,1.347245,30.239634,14.379645,0.897505,1.1142,122.43,1.9558,25.144,7.4727,0.85683,332.94,4.2265,4.7803,10.559,1.0751,136.6,9.882,7.4443,68.4386,6.558,1.6188,4.635,1.4565,7.6746,8.6591,15262.3,3.8561,78.8825,1289.22,20.9542,4.5409,1.6905,56.521,1.5011,33.693,16.0218
"2020-01-16",109.947175,1.751097,22.53559,6.690751,0.765243,298.898738,3.789417,4.278807,9.461724,0.961501,122.660937,8.869012,6.662906,61.608201,5.85218,1.442833,4.16501,1.303519,6.879488,7.772585,13630.002686,3.453756,70.929358,1158.447489,18.793178,4.062763,1.501388,50.833557,1.345241,30.365297,14.435402,0.895335,1.1169,122.8,1.9558,25.17,7.4729,0.8547,333.84,4.2324,4.779,10.5678,1.0739,137,9.9058,7.4418,68.8102,6.5363,1.6115,4.6519,1.4559,7.6837,8.6812,15223.35,3.8575,79.221,1293.87,20.9901,4.5377,1.6769,56.776,1.5025,33.915,16.1229
"2020-01-17",110.109831,1.760713,22.638639,6.727494,0.76616,302.115592,3.814098,4.303475,9.493158,0.966511,123.694634,8.902593,6.695895,61.441754,5.880717,1.451386,4.176269,1.305185,6.85866,7.768455,13670.246669,3.454447,71.080933,1159.85776,18.755672,4.054825,1.510803,50.907454,1.346777,30.379906,14.456428,0.900252,1.1108,122.31,1.9558,25.147,7.4729,0.85105,335.59,4.2367,4.7803,10.545,1.0736,137.4,9.889,7.4378,68.2495,6.5323,1.6122,4.639,1.4498,7.6186,8.6292,15184.91,3.8372,78.9567,1288.37,20.8338,4.5041,1.6782,56.548,1.496,33.746,16.0582
"2020-01-18",110.109831,1.760713,22.638639,6.727494,0.76616,302.115592,3.814098,4.303475,9.493158,0.966511,123.694634,8.902593,6.695895,61.441754,5.880717,1.451386,4.176269,1.305185,6.85866,7.768455,13670.246669,3.454447,71.080933,1159.85776,18.755672,4.054825,1.510803,50.907454,1.346777,30.379906,14.456428,0.900252,1.1108,122.31,1.9558,25.147,7.4729,0.85105,335.59,4.2367,4.7803,10.545,1.0736,137.4,9.889,7.4378,68.2495,6.5323,1.6122,4.639,1.4498,7.6186,8.6292,15184.91,3.8372,78.9567,1288.37,20.8338,4.5041,1.6782,56.548,1.496,33.746,16.0582
"2020-01-19",110.109831,1.760713,22.638639,6.727494,0.76616,302.115592,3.814098,4.303475,9.493158,0.966511,123.694634,8.902593,6.695895,61.441754,5.880717,1.451386,4.176269,1.305185,6.85866,7.768455,13670.246669,3.454447,71.080933,1159.85776,18.755672,4.054825,1.510803,50.907454,1.346777,30.379906,14.456428,0.900252,1.1108,122.31,1.9558,25.147,7.4729,0.85105,335.59,4.2367,4.7803,10.545,1.0736,137.4,9.889,7.4378,68.2495,6.5323,1.6122,4.639,1.4498,7.6186,8.6292,15184.91,3.8372,78.9567,1288.37,20.8338,4.5041,1.6782,56.548,1.496,33.746,16.0582
"2020-01-20",110.184935,1.764366,22.665765,6.741182,0.769283,303.464141,3.827966,4.311592,9.521696,0.968606,124.13171,8.914299,6.707984,61.531349,5.918268,1.457285,4.182228,1.306901,6.866216,7.768336,13638.520523,3.457465,71.072621,1160.198466,18.668471,4.061525,1.515201,50.959856,1.348038,30.353631,14.528191,0.90212,1.1085,122.14,1.9558,25.125,7.4726,0.85275,336.39,4.2433,4.7794,10.5548,1.0737,137.6,9.8815,7.4358,68.2075,6.5604,1.6154,4.636,1.4487,7.6112,8.6112,15118.3,3.8326,78.784,1286.08,20.694,4.5022,1.6796,56.489,1.4943,33.647,16.1045
"2020-01-21",110.040486,1.759604,22.551507,6.722897,0.765002,301.682411,3.818084,4.299145,9.493747,0.966532,123.976608,8.939271,6.691408,61.835358,5.932344,1.455421,4.198021,1.305623,6.903464,7.769861,13673.31534,3.455241,71.196131,1167.899235,18.730904,4.071525,1.512461,51.002249,1.348988,30.40036,14.475843,0.899685,1.1115,122.31,1.9558,25.066,7.4725,0.8503,335.32,4.2438,4.7785,10.5523,1.0743,137.8,9.936,7.4375,68.73,6.5938,1.6177,4.6661,1.4512,7.6732,8.6362,15197.89,3.8405,79.1345,1298.12,20.8194,4.5255,1.6811,56.689,1.4994,33.79,16.0899
"2020-01-22",109.965729,1.763889,22.669553,6.739628,0.761589,302.678571,3.82197,4.309524,9.517316,0.970148,124.278499,8.981782,6.707702,61.952922,5.92289,1.459596,4.19246,1.304563,6.902056,7.771465,13652.335859,3.452291,71.127796,1163.933983,18.706439,4.065476,1.513528,50.955087,1.348665,30.37969,14.407468,0.901876,1.1088,121.93,1.9558,25.136,7.4729,0.84445,335.61,4.2378,4.7784,10.5528,1.0757,137.8,9.959,7.4375,68.6934,6.5673,1.6184,4.6486,1.4465,7.653,8.617,15137.71,3.8279,78.8665,1290.57,20.7417,4.5078,1.6782,56.499,1.4954,33.685,15.975
"2020-01-23",109.548282,1.763412,22.684158,6.738076,0.761861,304.021279,3.826436,4.308719,9.509783,0.967812,124.244883,8.987287,6.711568,61.879091,5.930124,1.456045,4.170318,1.316292,6.933279,7.772158,13651.997115,3.456496,71.315932,1167.748625,18.711297,4.069967,1.514471,50.954828,1.349833,30.549995,14.3813,0.901632,1.1091,121.5,1.9558,25.159,7.4732,0.84498,337.19,4.2439,4.7788,10.5473,1.0734,137.8,9.9678,7.4438,68.6301,6.5771,1.6149,4.6253,1.4599,7.6897,8.6201,15141.43,3.8336,79.0965,1295.15,20.7527,4.514,1.6797,56.514,1.4971,33.883,15.9503
"2020-01-24",109.614862,1.772361,22.800181,6.772089,0.764051,304.494789,3.857272,4.331581,9.548074,0.970729,124.512913,9.005437,6.743543,61.775442,5.939193,1.461441,4.176167,1.313185,6.933303,7.772542,13595.749887,3.452651,71.291346,1168.21024,18.773901,4.064975,1.511917,50.830992,1.351155,30.560036,14.371092,0.906208,1.1035,120.96,1.9558,25.16,7.473,0.84313,336.01,4.2565,4.7799,10.5363,1.0712,137.4,9.9375,7.4415,68.1692,6.5539,1.6127,4.6084,1.4491,7.6509,8.577,15002.91,3.81,78.67,1289.12,20.717,4.4857,1.6684,56.092,1.491,33.723,15.8585
"2020-01-25",109.614862,1.772361,22.800181,6.772089,0.764051,304.494789,3.857272,4.331581,9.548074,0.970729,124.512913,9.005437,6.743543,61.775442,5.939193,1.461441,4.176167,1.313185,6.933303,7.772542,13595.749887,3.452651,71.291346,1168.21024,18.773901,4.064975,1.511917,50.830992,1.351155,30.560036,14.371092,0.906208,1.1035,120.96,1.9558,25.16,7.473,0.84313,336.01,4.2565,4.7799,10.5363,1.0712,137.4,9.9375,7.4415,68.1692,6.5539,1.6127,4.6084,1.4491,7.6509,8.577,15002.91,3.81,78.67,1289.12,20.717,4.4857,1.6684,56.092,1.491,33.723,15.8585
"2020-01-26",109.614862,1.772361,22.800181,6.772089,0.764051,304.494789,3.857272,4.331581,9.548074,0.970729,124.512913,9.005437,6.743543,61.775442,5.939193,1.461441,4.176167,1.313185,6.933303,7.772542,13595.749887,3.452651,71.291346,1168.21024,18.773901,4.064975,1.511917,50.830992,1.351155,30.560036,14.371092,0.906208,1.1035,120.96,1.9558,25.16,7.473,0.84313,336.01,4.2565,4.7799,10.5363,1.0712,137.4,9.9375,7.4415,68.1692,6.5539,1.6127,4.6084,1.4491,7.6509,8.577,15002.91,3.81,78.67,1289.12,20.717,4.4857,1.6684,56.092,1.491,33.723,15.8585
"2020-01-27",108.943311,1.773968,22.885261,6.77805,0.765152,306.14966,3.874376,4.336327,9.595918,0.969524,124.62585,9.10322,6.74966,62.625125,5.947029,1.477642,4.214694,1.31873,6.936689,7.777324,13604.997732,3.460408,71.421769,1177.632653,18.931066,4.065488,1.525079,50.869841,1.35737,30.720181,14.551565,0.907029,1.1025,120.11,1.9558,25.231,7.4728,0.84358,337.53,4.2715,4.7808,10.5795,1.0689,137.4,10.0363,7.4415,69.0442,6.5566,1.6291,4.6467,1.4539,7.6477,8.5745,14999.51,3.8151,78.7425,1298.34,20.8715,4.4822,1.6814,56.084,1.4965,33.869,16.0431
"2020-01-28",109.059518,1.777192,22.917765,6.790368,0.768769,306.388005,3.882871,4.342026,9.631349,0.972558,124.670604,9.155657,6.761472,62.610813,5.949568,1.480236,4.197728,1.319037,6.936665,7.776284,13637.501136,3.455975,71.289868,1178.736938,18.838346,4.086506,1.530577,50.775102,1.358383,30.84507,14.65234,0.908678,1.1005,120.02,1.9558,25.221,7.4728,0.84603,337.18,4.2731,4.7784,10.5993,1.0703,137.2,10.0758,7.441,68.9032,6.5475,1.629,4.6196,1.4516,7.6338,8.5578,15008.07,3.8033,78.4545,1297.2,20.7316,4.4972,1.6844,55.878,1.4949,33.945,16.1249
"2020-01-29",109.135533,1.777838,22.914281,6.792837,0.768839,306.690301,3.893919,4.342333,9.613035,0.975275,123.534224,9.14126,6.76484,62.6993,5.959367,1.481593,4.189528,1.317698,6.936642,7.772293,13627.4975,3.459049,71.281702,1178.665576,18.735479,4.079993,1.533315,50.839924,1.360876,30.969912,14.60949,0.909008,1.1001,120.06,1.9558,25.208,7.4728,0.8458,337.39,4.2837,4.777,10.5753,1.0729,135.9,10.0563,7.442,68.9755,6.5559,1.6299,4.6089,1.4496,7.631,8.5503,14991.61,3.8053,78.417,1296.65,20.6109,4.4884,1.6868,55.929,1.4971,34.07,16.0719
"2020-01-30",108.831263,1.773325,22.894188,6.775682,0.763288,306.791187,3.887297,4.331308,9.647112,0.969263,123.2206,9.22459,6.747937,63.171548,5.981503,1.488077,4.246623,1.321697,6.936622,7.768429,13686.499229,3.452716,71.639315,1192.31118,18.767341,4.088041,1.538943,50.998277,1.362771,31.195031,14.749569,0.906701,1.1029,120.03,1.9558,25.25,7.4729,0.84183,338.36,4.2873,4.777,10.6398,1.069,135.9,10.1738,7.4423,69.6719,6.597,1.6412,4.6836,1.4577,7.6504,8.5678,15094.84,3.808,79.011,1315,20.6985,4.5087,1.6973,56.246,1.503,34.405,16.2673
"2020-01-31",108.894318,1.769634,22.810351,6.761763,0.761627,304.967427,3.891513,4.324014,9.660514,0.967608,123.326095,9.219417,6.735433,63.642327,5.982356,1.4924,4.26683,1.323471,6.936663,7.767191,13655.003619,3.446435,71.39477,1195.801665,18.824104,4.098534,1.545693,51.015201,1.365545,31.179877,14.920376,0.904814,1.1052,120.35,1.9558,25.21,7.4731,0.84175,337.05,4.3009,4.7789,10.6768,1.0694,136.3,10.1893,7.444,70.3375,6.6117,1.6494,4.7157,1.4627,7.6664,8.5843,15091.51,3.809,78.9055,1321.6,20.8044,4.5297,1.7083,56.382,1.5092,34.46,16.49
"2020-02-01",108.894318,1.769634,22.810351,6.761763,0.761627,304.967427,3.891513,4.324014,9.660514,0.967608,123.326095,9.219417,6.735433,63.642327,5.982356,1.4924,4.26683,1.323471,6.936663,7.767191,13655.003619,3.446435,71.39477,1195.801665,18.824104,4.098534,1.545693,51.015201,1.365545,31.179877,14.920376,0.904814,1.1052,120.35,1.9558,25.21,7.4731,0.84175,337.05,4.3009,4.7789,10.6768,1.0694,136.3,10.1893,7.444,70.3375,6.6117,1.6494,4.7157,1.4627,7.6664,8.5843,15091.51,3.809,78.9055,1321.6,20.8044,4.5297,1.7083,56.382,1.5092,34.46,16.49
"2020-02-02",108.894318,1.769634,22.810351,6.761763,0.761627,304.967427,3.891513,4.324014,9.660514,0.967608,123.326095,9.219417,6.735433,63.642327,5.982356,1.4924,4.26683,1.323471,6.936663,7.767191,13655.003619,3.446435,71.39477,1195.801665,18.824104,4.098534,1.545693,51.015201,1.365545,31.179877,14.920376,0.904814,1.1052,120.35,1.9558,25.21,7.4731,0.84175,337.05,4.3009,4.7789,10.6768,1.0694,136.3,10.1893,7.444,70.3375,6.6117,1.6494,4.7157,1.4627,7.6664,8.5843,15091.51,3.809,78.9055,1321.6,20.8044,4.5297,1.7083,56.382,1.5092,34.46,16.49
"2020-02-03",108.530634,1.767396,22.751672,6.753027,0.766085,305.168986,3.882885,4.318453,9.651907,0.964395,124.073739,9.270739,6.72917,63.79794,5.984186,1.492951,4.262606,1.323604,7.01979,7.765679,13742.499548,3.446141,71.393006,1192.047714,18.81285,4.114043,1.545816,50.870233,1.367974,31.040123,14.893006,0.903669,1.1066,120.1,1.9558,25.177,7.4729,0.84775,337.7,4.2968,4.7788,10.6808,1.0672,137.3,10.259,7.4465,70.5988,6.6221,1.6521,4.717,1.4647,7.7681,8.5935,15207.45,3.8135,79.0035,1319.12,20.8183,4.5526,1.7106,56.293,1.5138,34.349,16.4806
"2020-02-04",109.087618,1.770275,22.757965,6.76403,0.768284,304.417089,3.86975,4.323226,9.61966,0.968682,124.818972,9.227734,6.744931,63.244479,5.980539,1.487962,4.227371,1.327933,6.99656,7.766564,13710.00181,3.451303,71.245474,1186.413831,18.71126,4.111513,1.547972,50.780232,1.370293,30.950398,14.777516,0.905141,1.1048,120.52,1.9558,25.143,7.4729,0.8488,336.32,4.2753,4.7763,10.6278,1.0702,137.9,10.1948,7.4518,69.8725,6.6073,1.6439,4.6704,1.4671,7.7298,8.5805,15146.81,3.813,78.712,1310.75,20.6722,4.5424,1.7102,56.102,1.5139,34.194,16.3262
"2020-02-05",109.716048,1.77429,22.729747,6.77928,0.766071,304.599474,3.854758,4.3304,9.566361,0.97224,125.283498,9.178354,6.764765,62.62542,5.985213,1.478636,4.228794,1.328495,6.972512,7.763041,13640.996099,3.445614,71.153951,1182.04663,18.590493,4.117028,1.542774,50.767486,1.379116,30.965254,14.718861,0.907194,1.1023,120.94,1.9558,25.055,7.4728,0.84444,335.76,4.2491,4.7734,10.545,1.0717,138.1,10.1173,7.4568,69.032,6.5975,1.6299,4.6614,1.4644,7.6858,8.5572,15036.47,3.7981,78.433,1302.97,20.4923,4.5382,1.7006,55.961,1.5202,34.133,16.2246
"2020-02-06",109.851859,1.777515,22.62383,6.79133,0.771017,306.061983,3.85813,4.331092,9.592838,0.973825,125.511224,9.205489,6.776606,63.125966,5.988003,1.479778,4.230937,1.32782,6.968645,7.763337,13633.381805,3.4327,71.148323,1183.113696,18.617832,4.121512,1.544488,50.728892,1.384441,31.079706,14.816686,0.908843,1.1003,120.87,1.9558,24.893,7.4725,0.84835,336.76,4.2451,4.7655,10.555,1.0715,138.1,10.1288,7.4563,69.4575,6.5886,1.6282,4.6553,1.461,7.6676,8.542,15000.81,3.777,78.2845,1301.78,20.4852,4.5349,1.6994,55.817,1.5233,34.197,16.3028
"2020-02-07",109.864163,1.783025,22.818853,6.812289,0.772358,308.277874,3.888504,4.340687,9.613912,0.975932,125.717932,9.269122,6.796426,63.834716,5.988513,1.496672,4.291914,1.331388,6.993436,7.764427,13732.5645,3.426475,71.439967,1194.074209,18.71465,4.140031,1.558392,50.885222,1.390738,31.300027,14.969824,0.91166,1.0969,120.51,1.9558,25.03,7.4724,0.8472,338.15,4.2653,4.7613,10.5455,1.0705,137.9,10.1673,7.455,70.0203,6.5688,1.6417,4.7078,1.4604,7.6711,8.5168,15063.25,3.7585,78.3625,1309.78,20.5281,4.5412,1.7094,55.816,1.5255,34.333,16.4204
"2020-02-08",109.864163,1.783025,22.818853,6.812289,0.772358,308.277874,3.888504,4.340687,9.613912,0.975932,125.717932,9.269122,6.796426,63.834716,5.988513,1.496672,4.291914,1.331388,6.993436,7.764427,13732.5645,3.426475,71.439967,1194.074209,18.71465,4.140031,1.558392,50.885222,1.390738,31.300027,14.969824,0.91166,1.0969,120.51,1.9558,25.03,7.4724,0.8472,338.15,4.2653,4.7613,10.5455,1.0705,137.9,10.1673,7.455,70.0203,6.5688,1.6417,4.7078,1.4604,7.6711,8.5168,15063.25,3.7585,78.3625,1309.78,20.5281,4.5412,1.7094,55.816,1.5255,34.333,16.4204
"2020-02-09",109.864163,1.783025,22.818853,6.812289,0.772358,308.277874,3.888504,4.340687,9.613912,0.975932,125.717932,9.269122,6.796426,63.834716,5.988513,1.496672,4.291914,1.331388,6.993436,7.764427,13732.5645,3.426475,71.439967,1194.074209,18.71465,4.140031,1.558392,50.885222,1.390738,31.300027,14.969824,0.91166,1.0969,120.51,1.9558,25.03,7.4724,0.8472,338.15,4.2653,4.7613,10.5455,1.0705,137.9,10.1673,7.455,70.0203,6.5688,1.6417,4.7078,1.4604,7.6711,8.5168,15063.25,3.7585,78.3625,1309.78,20.5281,4.5412,1.7094,55.816,1.5255,34.333,16.4204
