"date","USD_JPY","USD_BGN","USD_CZK","USD_DKK","USD_GBP","USD_HUF","USD_PLN","USD_RON","USD_SEK","USD_CHF","USD_ISK","USD_NOK","USD_HRK","USD_RUB","USD_TRY","USD_AUD","USD_BRL","USD_CAD","USD_CNY","USD_HKD","USD_IDR","USD_ILS","USD_INR","USD_KRW","USD_MXN","USD_MYR","USD_NZD","USD_PHP","USD_SGD","USD_THB","USD_ZAR","USD_EUR","EUR_USD","EUR_JPY","EUR_BGN","EUR_CZK","EUR_DKK","EUR_GBP","EUR_HUF","EUR_PLN","EUR_RON","EUR_SEK","EUR_CHF","EUR_ISK","EUR_NOK","EUR_HRK","EUR_RUB","EUR_TRY","EUR_AUD","EUR_BRL","EUR_CAD","EUR_CNY","EUR_HKD","EUR_IDR","EUR_ILS","EUR_INR","EUR_KRW","EUR_MXN","EUR_MYR","EUR_NZD","EUR_PHP","EUR_SGD","EUR_THB","EUR_ZAR"
"2019-01-15",108.560924,1.71201,22.384454,6.533438,0.77928,282.563025,3.757878,4.099352,8.963848,0.986169,121.235994,8.54473,6.500788,67.115021,5.451681,1.390406,3.708859,1.326506,6.760329,7.842612,14124.002101,3.667717,71.105567,1123.301821,19.022672,4.093575,1.466824,52.099965,1.354517,31.900385,13.819765,0.87535,1.1424,124.02,1.9558,25.572,7.4638,0.89025,322.8,4.293,4.6831,10.2403,1.1266,138.5,9.7615,7.4265,76.6722,6.228,1.5884,4.237,1.5154,7.723,8.9594,16135.26,4.19,81.231,1283.26,21.7315,4.6765,1.6757,59.519,1.5474,36.443,15.7877
"2019-01-16",108.797963,1.717271,22.44622,6.553868,0.777856,282.360172,3.764773,4.113618,8.998859,0.989464,121.60857,8.548424,6.521029,66.658618,5.370621,1.393801,3.711564,1.325929,6.76249,7.844236,14150.381947,3.677232,71.126087,1122.451488,18.999034,4.109492,1.4766,52.215295,1.355606,31.710422,13.704978,0.87804,1.1389,123.91,1.9558,25.564,7.4642,0.8859,321.58,4.2877,4.685,10.2488,1.1269,138.5,9.7358,7.4268,75.9175,6.1166,1.5874,4.2271,1.5101,7.7018,8.9338,16115.87,4.188,81.0055,1278.36,21.638,4.6803,1.6817,59.468,1.5439,36.115,15.6086
"2019-01-17",108.766234,1.716216,22.40874,6.550456,0.774482,280.861706,3.758775,4.114602,9.025799,0.992629,120.744121,8.562654,6.517462,66.602668,5.37206,1.394788,3.762636,1.329677,6.771411,7.844419,14180.001755,3.688136,71.05695,1123.797824,18.989119,4.113461,1.482538,52.515795,1.355914,31.745349,13.771499,0.877501,1.1396,123.95,1.9558,25.537,7.4649,0.8826,320.07,4.2835,4.689,10.2858,1.1312,137.6,9.758,7.4273,75.9004,6.122,1.5895,4.2879,1.5153,7.7167,8.9395,16159.53,4.203,80.9765,1280.68,21.64,4.6877,1.6895,59.847,1.5452,36.177,15.694
"2019-01-18",109.436941,1.715313,22.434661,6.547009,0.772891,278.977372,3.765217,4.12147,8.990966,0.993773,120.85599,8.526399,6.515962,66.327574,5.35792,1.390107,3.745045,1.327311,6.778723,7.844326,14202.052272,3.695141,71.116909,1121.496229,19.040081,4.124189,1.477022,52.607437,1.356166,31.714611,13.785915,0.877039,1.1402,124.78,1.9558,25.58,7.4649,0.88125,318.09,4.2931,4.6993,10.2515,1.1331,137.8,9.7218,7.4295,75.6267,6.1091,1.585,4.2701,1.5134,7.7291,8.9441,16193.18,4.2132,81.0875,1278.73,21.7095,4.7024,1.6841,59.983,1.5463,36.161,15.7187
"2019-01-19",109.436941,1.715313,22.434661,6.547009,0.772891,278.977372,3.765217,4.12147,8.990966,0.993773,120.85599,8.526399,6.515962,66.327574,5.35792,1.390107,3.745045,1.327311,6.778723,7.844326,14202.052272,3.695141,71.116909,1121.496229,19.040081,4.124189,1.477022,52.607437,1.356166,31.714611,13.785915,0.877039,1.1402,124.78,1.9558,25.58,7.4649,0.88125,318.09,4.2931,4.6993,10.2515,1.1331,137.8,9.7218,7.4295,75.6267,6.1091,1.585,4.2701,1.5134,7.7291,8.9441,16193.18,4.2132,81.0875,1278.73,21.7095,4.7024,1.6841,59.983,1.5463,36.161,15.7187
"2019-01-20",109.436941,1.715313,22.434661,6.547009,0.772891,278.977372,3.765217,4.12147,8.990966,0.993773,120.85599,8.526399,6.515962,66.327574,5.35792,1.390107,3.745045,1.327311,6.778723,7.844326,14202.052272,3.695141,71.116909,1121.496229,19.040081,4.124189,1.477022,52.607437,1.356166,31.714611,13.785915,0.877039,1.1402,124.78,1.9558,25.58,7.4649,0.88125,318.09,4.2931,4.6993,10.2515,1.1331,137.8,9.7218,7.4295,75.6267,6.1091,1.585,4.2701,1.5134,7.7291,8.9441,16193.18,4.2132,81.0875,1278.73,21.7095,4.7024,1.6841,59.983,1.5463,36.161,15.7187
"2019-01-21",109.663792,1.721352,22.525084,6.570938,0.777178,279.625066,3.776712,4.146277,9.022619,0.998328,121.281465,8.575779,6.536525,66.385319,5.339465,1.398433,3.771607,1.330488,6.797923,7.844922,14240.996303,3.698117,71.231737,1131.297307,19.16916,4.118377,1.486974,52.773279,1.360412,31.790178,13.866485,0.880127,1.1362,124.6,1.9558,25.593,7.4659,0.88303,317.71,4.2911,4.711,10.2515,1.1343,137.8,9.7438,7.4268,75.427,6.0667,1.5889,4.2853,1.5117,7.7238,8.9134,16180.62,4.2018,80.9335,1285.38,21.78,4.6793,1.6895,59.961,1.5457,36.12,15.7551
"2019-01-22",109.432799,1.722565,22.557689,6.576449,0.775057,280.059891,3.771975,4.165228,9.031002,0.997534,120.662322,8.598556,6.540867,66.446451,5.350537,1.402413,3.753919,1.332394,6.808085,7.846574,14233.001585,3.691034,71.381011,1131.55716,19.182667,4.136163,1.487141,52.894134,1.36093,31.819623,13.890699,0.880747,1.1354,124.25,1.9558,25.612,7.4669,0.88,317.98,4.2827,4.7292,10.2538,1.1326,137,9.7628,7.4265,75.4433,6.075,1.5923,4.2622,1.5128,7.7299,8.909,16160.15,4.1908,81.046,1284.77,21.78,4.6962,1.6885,60.056,1.5452,36.128,15.7715
"2019-01-23",109.703528,1.720595,22.603149,6.568752,0.767247,279.862761,3.772939,4.185361,9.012932,0.997185,120.700273,8.583003,6.542184,66.182546,5.308437,1.401777,3.804346,1.331222,6.786927,7.845782,14172.965602,3.68391,71.305973,1127.826163,19.138735,4.137503,1.472772,52.698161,1.35911,31.75508,13.871734,0.87974,1.1367,124.7,1.9558,25.693,7.4667,0.87213,318.12,4.2887,4.7575,10.245,1.1335,137.2,9.7563,7.4365,75.2297,6.0341,1.5934,4.3244,1.5132,7.7147,8.9183,16110.41,4.1875,81.0535,1282,21.755,4.7031,1.6741,59.902,1.5449,36.096,15.768
"2019-01-24",109.716956,1.724539,22.656732,6.583106,0.767878,280.768892,3.78106,4.207918,9.068248,0.994886,119.830703,8.57755,6.556388,65.943744,5.28128,1.407901,3.780002,1.336743,6.79314,7.846574,14165.003086,3.683538,71.118949,1129.68874,19.048673,4.143021,1.475267,52.821621,1.36055,31.730006,13.787144,0.881756,1.1341,124.43,1.9558,25.695,7.4659,0.87085,318.42,4.2881,4.7722,10.2843,1.1283,135.9,9.7278,7.4356,74.7868,5.9895,1.5967,4.2869,1.516,7.7041,8.8988,16064.53,4.1775,80.656,1281.18,21.6031,4.6986,1.6731,59.905,1.543,35.985,15.636
"2019-01-25",109.924202,1.723779,22.64851,6.580645,0.763088,280.504142,3.78195,4.203067,9.076326,0.996827,119.777895,8.553235,6.549885,66.119602,5.271109,1.404812,3.766702,1.331482,6.760004,7.846025,14084.999119,3.679182,71.068218,1120.104001,18.909395,4.132558,1.473647,52.584171,1.356601,31.619954,13.652389,0.881368,1.1346,124.72,1.9558,25.697,7.4664,0.8658,318.26,4.291,4.7688,10.298,1.131,135.9,9.7045,7.4315,75.0193,5.9806,1.5939,4.2737,1.5107,7.6699,8.9021,15980.84,4.1744,80.634,1270.87,21.4546,4.6888,1.672,59.662,1.5392,35.876,15.49
"2019-01-26",109.924202,1.723779,22.64851,6.580645,0.763088,280.504142,3.78195,4.203067,9.076326,0.996827,119.777895,8.553235,6.549885,66.119602,5.271109,1.404812,3.766702,1.331482,6.760004,7.846025,14084.999119,3.679182,71.068218,1120.104001,18.909395,4.132558,1.473647,52.584171,1.356601,31.619954,13.652389,0.881368,1.1346,124.72,1.9558,25.697,7.4664,0.8658,318.26,4.291,4.7688,10.298,1.131,135.9,9.7045,7.4315,75.0193,5.9806,1.5939,4.2737,1.5107,7.6699,8.9021,15980.84,4.1744,80.634,1270.87,21.4546,4.6888,1.672,59.662,1.5392,35.876,15.49
"2019-01-27",109.924202,1.723779,22.64851,6.580645,0.763088,280.504142,3.78195,4.203067,9.076326,0.996827,119.777895,8.553235,6.549885,66.119602,5.271109,1.404812,3.766702,1.331482,6.760004,7.846025,14084.999119,3.679182,71.068218,1120.104001,18.909395,4.132558,1.473647,52.584171,1.356601,31.619954,13.652389,0.881368,1.1346,124.72,1.9558,25.697,7.4664,0.8658,318.26,4.291,4.7688,10.298,1.131,135.9,9.7045,7.4315,75.0193,5.9806,1.5939,4.2737,1.5107,7.6699,8.9021,15980.84,4.1744,80.634,1270.87,21.4546,4.6888,1.672,59.662,1.5392,35.876,15.49
"2019-01-28",109.423717,1.712909,22.531091,6.538098,0.760974,278.095989,3.75381,4.172885,9.064898,0.99238,119.460501,8.523384,6.504905,66.018917,5.301629,1.393677,3.754773,1.323787,6.743475,7.846033,14062.550359,3.679016,71.143808,1118.602207,19.028814,4.110878,1.461464,52.510072,1.353565,31.550184,13.650552,0.87581,1.1418,124.94,1.9558,25.726,7.4652,0.86888,317.53,4.2861,4.7646,10.3503,1.1331,136.4,9.732,7.4273,75.3804,6.0534,1.5913,4.2872,1.5115,7.6997,8.9586,16056.62,4.2007,81.232,1277.22,21.7271,4.6938,1.6687,59.956,1.5455,36.024,15.5862
"2019-01-29",109.464192,1.71231,22.541586,6.535633,0.759368,277.718438,3.762563,4.164069,9.062161,0.993871,119.768867,8.495447,6.499124,66.265715,5.311241,1.396778,3.741464,1.325687,6.734985,7.846262,14090.001751,3.67799,71.183681,1118.298021,19.011819,4.108825,1.461565,52.483803,1.352127,31.510243,13.619331,0.875503,1.1422,125.03,1.9558,25.747,7.465,0.86735,317.21,4.2976,4.7562,10.3508,1.1352,136.8,9.7035,7.4233,75.6887,6.0665,1.5954,4.2735,1.5142,7.6927,8.962,16093.6,4.201,81.306,1277.32,21.7153,4.6931,1.6694,59.947,1.5444,35.991,15.556
"2019-01-30",109.440896,1.711261,22.575903,6.531455,0.764205,276.953364,3.754047,4.160556,9.085922,0.997725,119.870505,8.481757,6.495319,65.93884,5.275002,1.389885,3.709161,1.322163,6.716861,7.845131,14130.002625,3.667775,71.179456,1118.190568,19.096071,4.105784,1.463208,52.300289,1.351037,31.379823,13.60434,0.874967,1.1429,125.08,1.9558,25.802,7.4648,0.87341,316.53,4.2905,4.7551,10.3843,1.1403,137,9.6938,7.4235,75.3615,6.0288,1.5885,4.2392,1.5111,7.6767,8.9662,16149.18,4.1919,81.351,1277.98,21.8249,4.6925,1.6723,59.774,1.5441,35.864,15.5484
"2019-01-31",108.643802,1.702472,22.423398,6.498694,0.762343,274.965181,3.720056,4.114815,9.029422,0.993123,119.428969,8.410776,6.462221,65.382399,5.195769,1.374217,3.659558,1.315198,6.703517,7.846187,13910.497911,3.638579,71.105501,1112.099582,19.063283,4.090181,1.445595,52.091748,1.345665,31.235202,13.267758,0.870474,1.1488,124.81,1.9558,25.76,7.4657,0.87578,315.88,4.2736,4.7271,10.373,1.1409,137.2,9.6623,7.4238,75.1113,5.9689,1.5787,4.2041,1.5109,7.701,9.0137,15980.38,4.18,81.686,1277.58,21.8999,4.6988,1.6607,59.843,1.5459,35.883,15.242
"2019-02-01",108.891988,1.704995,22.399965,6.508064,0.766176,276.898265,3.72583,4.145846,9.055706,0.993462,120.129021,8.428646,6.464127,65.484788,5.220469,1.376428,3.670996,1.314184,6.73542,7.846918,13956.498997,3.630808,71.28498,1117.016825,19.131288,4.083253,1.444251,52.232587,1.348793,31.29021,13.325865,0.871764,1.1471,124.91,1.9558,25.695,7.4654,0.87888,317.63,4.2739,4.7557,10.3878,1.1396,137.8,9.6685,7.415,75.1176,5.9884,1.5789,4.211,1.5075,7.7262,9.0012,16009.5,4.1649,81.771,1281.33,21.9455,4.6839,1.6567,59.916,1.5472,35.893,15.2861
"2019-02-02",108.891988,1.704995,22.399965,6.508064,0.766176,276.898265,3.72583,4.145846,9.055706,0.993462,120.129021,8.428646,6.464127,65.484788,5.220469,1.376428,3.670996,1.314184,6.73542,7.846918,13956.498997,3.630808,71.28498,1117.016825,19.131288,4.083253,1.444251,52.232587,1.348793,31.29021,13.325865,0.871764,1.1471,124.91,1.9558,25.695,7.4654,0.87888,317.63,4.2739,4.7557,10.3878,1.1396,137.8,9.6685,7.415,75.1176,5.9884,1.5789,4.211,1.5075,7.7262,9.0012,16009.5,4.1649,81.771,1281.33,21.9455,4.6839,1.6567,59.916,1.5472,35.893,15.2861
"2019-02-03",108.891988,1.704995,22.399965,6.508064,0.766176,276.898265,3.72583,4.145846,9.055706,0.993462,120.129021,8.428646,6.464127,65.484788,5.220469,1.376428,3.670996,1.314184,6.73542,7.846918,13956.498997,3.630808,71.28498,1117.016825,19.131288,4.083253,1.444251,52.232587,1.348793,31.29021,13.325865,0.871764,1.1471,124.91,1.9558,25.695,7.4654,0.87888,317.63,4.2739,4.7557,10.3878,1.1396,137.8,9.6685,7.415,75.1176,5.9884,1.5789,4.211,1.5075,7.7262,9.0012,16009.5,4.1649,81.771,1281.33,21.9455,4.6839,1.6567,59.916,1.5472,35.893,15.2861
"2019-02-04",109.890782,1.708869,22.479685,6.522848,0.766081,277.675841,3.741022,4.155526,9.096811,0.997903,119.702927,8.477938,6.479249,65.648842,5.215727,1.385059,3.682132,1.311577,6.744779,7.846221,14012.503277,3.626824,71.813456,1120.602883,19.168108,4.09017,1.453386,52.462211,1.353342,31.320227,13.40498,0.873744,1.1445,125.77,1.9558,25.728,7.4654,0.87678,317.8,4.2816,4.756,10.4113,1.1421,137,9.703,7.4155,75.1351,5.9694,1.5852,4.2142,1.5011,7.7194,8.98,16037.31,4.1509,82.1905,1282.53,21.9379,4.6812,1.6634,60.043,1.5489,35.846,15.342
"2019-02-05",109.944848,1.71216,22.495842,6.535061,0.768651,277.869211,3.75313,4.154338,9.104263,1.001138,119.933468,8.472643,6.488663,65.500219,5.203887,1.380636,3.671715,1.31279,6.735358,7.845837,13975.496805,3.611223,71.644489,1117.701129,19.032391,4.08194,1.449357,52.300622,1.352097,31.274621,13.374157,0.875427,1.1423,125.59,1.9558,25.697,7.465,0.87803,317.41,4.2872,4.7455,10.3998,1.1436,137,9.6783,7.412,74.8209,5.9444,1.5771,4.1942,1.4996,7.6938,8.9623,15964.21,4.1251,81.8395,1276.75,21.7407,4.6628,1.6556,59.743,1.5445,35.725,15.2773
"2019-02-06",109.750746,1.716517,22.626821,6.551869,0.771195,279.647183,3.767158,4.162629,9.150255,1,120.238722,8.506056,6.507723,65.756363,5.214236,1.401439,3.687643,1.318238,6.744778,7.846059,13922.002808,3.616728,71.575829,1120.844304,19.099702,4.085659,1.458575,52.36528,1.353256,31.229595,13.460769,0.877655,1.1394,125.05,1.9558,25.781,7.4652,0.8787,318.63,4.2923,4.7429,10.4258,1.1394,137,9.6918,7.4149,74.9228,5.9411,1.5968,4.2017,1.502,7.685,8.9398,15862.73,4.1209,81.5535,1277.09,21.7622,4.6552,1.6619,59.665,1.5419,35.583,15.3372
"2019-02-07",109.660643,1.723931,22.749229,6.578757,0.773468,281.436756,3.792155,4.177964,9.231379,1.001058,120.581754,8.572323,6.533627,66.019392,5.262759,1.406258,3.719524,1.326576,6.744822,7.84654,14000,3.62944,71.472455,1124.997796,19.16201,4.072279,1.478978,52.208903,1.356104,31.234905,13.633583,0.881446,1.1345,124.41,1.9558,25.809,7.4636,0.8775,319.29,4.3022,4.7399,10.473,1.1357,136.8,9.7253,7.4124,74.899,5.9706,1.5954,4.2198,1.505,7.652,8.9019,15883,4.1176,81.0855,1276.31,21.7393,4.62,1.6779,59.231,1.5385,35.436,15.4673
"2019-02-08",109.791997,1.723779,22.74458,6.578001,0.771109,280.565838,3.795523,4.185175,9.251983,1.00097,120.218579,8.610347,6.528733,65.933809,5.243081,1.410717,3.710118,1.330689,6.744844,7.845937,13965.000881,3.634144,71.272255,1122.827428,19.040014,4.06954,1.481491,52.132029,1.355191,31.485105,13.609818,0.881368,1.1346,124.57,1.9558,25.806,7.4634,0.8749,318.33,4.3064,4.7485,10.4973,1.1357,136.4,9.7693,7.4075,74.8085,5.9488,1.6006,4.2095,1.5098,7.6527,8.902,15844.69,4.1233,80.8655,1273.96,21.6028,4.6173,1.6809,59.149,1.5376,35.723,15.4417
"2019-02-09",109.791997,1.723779,22.74458,6.578001,0.771109,280.565838,3.795523,4.185175,9.251983,1.00097,120.218579,8.610347,6.528733,65.933809,5.243081,1.410717,3.710118,1.330689,6.744844,7.845937,13965.000881,3.634144,71.272255,1122.827428,19.040014,4.06954,1.481491,52.132029,1.355191,31.485105,13.609818,0.881368,1.1346,124.57,1.9558,25.806,7.4634,0.8749,318.33,4.3064,4.7485,10.4973,1.1357,136.4,9.7693,7.4075,74.8085,5.9488,1.6006,4.2095,1.5098,7.6527,8.902,15844.69,4.1233,80.8655,1273.96,21.6028,4.6173,1.6809,59.149,1.5376,35.723,15.4417
