date,USD_JPY,USD_BGN,USD_CZK,USD_DKK,USD_GBP,USD_HUF,USD_PLN,USD_RON,USD_SEK,USD_CHF,USD_ISK,USD_NOK,USD_HRK,USD_TRY,USD_AUD,USD_BRL,USD_CAD,USD_CNY,USD_HKD,USD_IDR,USD_ILS,USD_INR,USD_KRW,USD_MXN,USD_MYR,USD_NZD,USD_PHP,USD_SGD,USD_THB,USD_ZAR,USD_EUR,EUR_USD,EUR_JPY,EUR_BGN,EUR_CZK,EUR_DKK,EUR_GBP,EUR_HUF,EUR_PLN,EUR_RON,EUR_SEK,EUR_CHF,EUR_ISK,EUR_NOK,EUR_HRK,EUR_TRY,EUR_AUD,EUR_BRL,EUR_CAD,EUR_CNY,EUR_HKD,EUR_IDR,EUR_ILS,EUR_INR,EUR_KRW,EUR_MXN,EUR_MYR,EUR_NZD,EUR_PHP,EUR_SGD,EUR_THB,EUR_ZAR
6/4/22,130.093197,1.82274,23.027027,6.932712,0.796086,367.921715,4.282852,4.606524,9.747344,0.959553,128.518173,9.415657,7.010252,16.531221,1.379776,4.812954,1.256664,6.660298,7.844082,14443.70923,3.331873,77.607642,1246.411929,19.557316,4.389003,1.529264,52.877912,1.373812,34.27493,15.484902,0.931966,1.073,139.59,1.9558,24.708,7.4388,0.8542,394.78,4.5955,4.9428,10.4589,1.0296,137.9,10.103,7.522,17.738,1.4805,5.1643,1.3484,7.1465,8.4167,15498.1,3.5751,83.273,1337.4,20.985,4.7094,1.6409,56.738,1.4741,36.777,16.6153
6/5/22,130.093197,1.82274,23.027027,6.932712,0.796086,367.921715,4.282852,4.606524,9.747344,0.959553,128.518173,9.415657,7.010252,16.531221,1.379776,4.812954,1.256664,6.660298,7.844082,14443.70923,3.331873,77.607642,1246.411929,19.557316,4.389003,1.529264,52.877912,1.373812,34.27493,15.484902,0.931966,1.073,139.59,1.9558,24.708,7.4388,0.8542,394.78,4.5955,4.9428,10.4589,1.0296,137.9,10.103,7.522,17.738,1.4805,5.1643,1.3484,7.1465,8.4167,15498.1,3.5751,83.273,1337.4,20.985,4.7094,1.6409,56.738,1.4741,36.777,16.6153
6/6/22,130.673131,1.82342,23.042141,6.935484,0.796336,361.784449,4.270744,4.607869,9.744546,0.962148,128.939027,9.402666,7.013052,16.59146,1.38374,4.753496,1.255174,6.64022,7.845795,14417.98434,3.328081,77.610479,1250.354279,19.492635,4.388961,1.531605,52.834235,1.373485,34.284915,15.303189,0.932314,1.0726,140.16,1.9558,24.715,7.439,0.85415,388.05,4.5808,4.9424,10.452,1.032,138.3,10.0853,7.5222,17.796,1.4842,5.0986,1.3463,7.1223,8.4154,15464.73,3.5697,83.245,1341.13,20.9078,4.7076,1.6428,56.67,1.4732,36.774,16.4142
6/7/22,132.864378,1.834365,23.202964,6.977584,0.800647,365.156631,4.296849,4.635716,9.851716,0.977584,130.275746,9.55196,7.057213,16.760645,1.395986,4.807353,1.26027,6.672857,7.846183,14455.42112,3.344682,77.727443,1257.503283,19.549334,4.395517,1.555243,52.917839,1.377321,34.485087,15.387263,0.93791,1.0662,141.66,1.9558,24.739,7.4395,0.85365,389.33,4.5813,4.9426,10.5039,1.0423,138.9,10.1843,7.5244,17.8702,1.4884,5.1256,1.3437,7.1146,8.3656,15412.37,3.5661,82.873,1340.75,20.8435,4.6865,1.6582,56.421,1.4685,36.768,16.4059
6/8/22,134.016203,1.821212,22.927647,6.926716,0.796862,364.326287,4.255331,4.604712,9.771673,0.976441,129.341652,9.441754,7.003911,17.183164,1.389049,4.883788,1.254027,6.684514,7.847565,14505.87578,3.338113,77.673899,1256.485706,19.597542,4.393985,1.549865,52.890399,1.375268,34.52463,15.329733,0.931185,1.0739,143.92,1.9558,24.622,7.4386,0.85575,391.25,4.5698,4.945,10.4938,1.0486,138.9,10.1395,7.5215,18.453,1.4917,5.2447,1.3467,7.1785,8.4275,15577.86,3.5848,83.414,1349.34,21.0458,4.7187,1.6644,56.799,1.4769,37.076,16.4626
6/9/22,133.975612,1.820534,22.981476,6.924602,0.797291,369.030997,4.274877,4.603277,9.777995,0.976915,129.107326,9.477613,7.002048,17.230196,1.394862,4.887462,1.257191,6.676161,7.848553,14564.13479,3.337894,77.749232,1255.692079,19.570697,4.393466,1.551987,52.938658,1.375686,34.514568,15.278042,0.930839,1.0743,143.93,1.9558,24.689,7.4391,0.85653,396.45,4.5925,4.9453,10.5045,1.0495,138.7,10.1818,7.5223,18.5104,1.4985,5.2506,1.3506,7.1722,8.4317,15646.25,3.5859,83.526,1348.99,21.0248,4.7199,1.6673,56.872,1.4779,37.079,16.4132
6/10/22,133.947816,1.848932,23.355077,7.032426,0.804008,376.706372,4.353659,4.67404,9.950369,0.983551,130.175837,9.594914,7.111458,17.027415,1.403384,4.889204,1.274721,6.699565,7.849404,14552.15542,3.367933,77.836548,1270.797882,19.690395,4.401966,1.55814,53.035545,1.382114,34.764606,15.61817,0.945358,1.0578,141.69,1.9558,24.705,7.4389,0.85048,398.48,4.6053,4.9442,10.5255,1.0404,137.7,10.1495,7.5225,18.0116,1.4845,5.1718,1.3484,7.0868,8.3031,15393.27,3.5626,82.3355,1344.25,20.8285,4.6564,1.6482,56.101,1.462,36.774,16.5209
6/11/22,133.947816,1.848932,23.355077,7.032426,0.804008,376.706372,4.353659,4.67404,9.950369,0.983551,130.175837,9.594914,7.111458,17.027415,1.403384,4.889204,1.274721,6.699565,7.849404,14552.15542,3.367933,77.836548,1270.797882,19.690395,4.401966,1.55814,53.035545,1.382114,34.764606,15.61817,0.945358,1.0578,141.69,1.9558,24.705,7.4389,0.85048,398.48,4.6053,4.9442,10.5255,1.0404,137.7,10.1495,7.5225,18.0116,1.4845,5.1718,1.3484,7.0868,8.3031,15393.27,3.5626,82.3355,1344.25,20.8285,4.6564,1.6482,56.101,1.462,36.774,16.5209
6/12/22,133.947816,1.848932,23.355077,7.032426,0.804008,376.706372,4.353659,4.67404,9.950369,0.983551,130.175837,9.594914,7.111458,17.027415,1.403384,4.889204,1.274721,6.699565,7.849404,14552.15542,3.367933,77.836548,1270.797882,19.690395,4.401966,1.55814,53.035545,1.382114,34.764606,15.61817,0.945358,1.0578,141.69,1.9558,24.705,7.4389,0.85048,398.48,4.6053,4.9442,10.5255,1.0404,137.7,10.1495,7.5225,18.0116,1.4845,5.1718,1.3484,7.0868,8.3031,15393.27,3.5626,82.3355,1344.25,20.8285,4.6564,1.6482,56.101,1.462,36.774,16.5209
6/13/22,134.395026,1.870684,23.648015,7.115925,0.821138,381.922525,4.435485,4.730655,10.153993,0.992348,132.663797,9.872979,7.194165,17.263989,1.434529,5.04878,1.285031,6.736872,7.849928,14707.00144,3.442755,78.054519,1291.181253,20.287135,4.41846,1.591105,53.295074,1.390531,34.83979,16.075562,0.95648,1.0455,140.51,1.9558,24.724,7.4397,0.8585,399.3,4.6373,4.9459,10.616,1.0375,138.7,10.3222,7.5215,18.0495,1.4998,5.2785,1.3435,7.0434,8.2071,15376.17,3.5994,81.606,1349.93,21.2102,4.6195,1.6635,55.72,1.4538,36.425,16.807
6/14/22,134.538844,1.871221,23.678722,7.118542,0.828339,381.438959,4.454937,4.730482,10.162648,0.994451,132.319173,9.944987,7.198431,17.27899,1.45178,5.102277,1.293724,6.737179,7.849981,14734.04133,3.464217,78.031956,1288.480674,20.554152,4.422503,1.603042,53.261577,1.391217,34.984692,16.069556,0.956755,1.0452,140.62,1.9558,24.749,7.4403,0.86578,398.68,4.6563,4.9443,10.622,1.0394,138.3,10.3945,7.5238,18.06,1.5174,5.3329,1.3522,7.0417,8.2048,15400.02,3.6208,81.559,1346.72,21.4832,4.6224,1.6755,55.669,1.4541,36.566,16.7959
6/15/22,134.685073,1.874988,23.682293,7.131819,0.82761,381.516633,4.476081,4.738472,10.188668,1.000383,131.818618,9.957626,7.213594,17.300834,1.442911,5.096731,1.294027,6.712012,7.849966,14727.22654,3.451922,78.146103,1291.208897,20.588918,4.413479,1.601572,53.32854,1.391909,35.019653,16.020612,0.958681,1.0431,140.49,1.9558,24.703,7.4392,0.86328,397.96,4.669,4.9427,10.6278,1.0435,137.5,10.3868,7.5245,18.0465,1.5051,5.3164,1.3498,7.0013,8.1883,15361.97,3.6007,81.5142,1346.86,21.4763,4.6037,1.6706,55.627,1.4519,36.529,16.7111
6/16/22,132.923077,1.880577,23.790385,7.1525,0.822596,382.788462,4.5325,4.754135,10.282885,0.975192,132.211538,10.056538,7.235096,17.319808,1.436442,5.05375,1.292885,6.715769,7.849808,14833.95192,3.455192,78.071635,1295.076923,20.587981,4.4025,1.596923,53.557692,1.389519,35.159615,15.966538,0.961538,1.04,138.24,1.9558,24.742,7.4386,0.8555,398.1,4.7138,4.9443,10.6942,1.0142,137.5,10.4588,7.5245,18.0126,1.4939,5.2559,1.3446,6.9844,8.1638,15427.31,3.5934,81.1945,1346.88,21.4115,4.5786,1.6608,55.7,1.4451,36.566,16.6052
6/17/22,134.665268,1.865154,23.59527,7.093649,0.815373,381.966431,4.482453,4.717623,10.18005,0.963666,131.317948,9.968053,7.167175,17.308316,1.434198,5.132939,1.299924,6.70494,7.849895,14816.94641,3.44383,78.076483,1293.410261,20.453366,4.401965,1.583158,53.758344,1.387278,35.260347,15.93868,0.953652,1.0486,141.21,1.9558,24.742,7.4384,0.855,400.53,4.7003,4.9469,10.6748,1.0105,137.7,10.4525,7.5155,18.1495,1.5039,5.3824,1.3631,7.0308,8.2314,15537.05,3.6112,81.871,1356.27,21.4474,4.6159,1.6601,56.371,1.4547,36.974,16.7133
6/18/22,134.665268,1.865154,23.59527,7.093649,0.815373,381.966431,4.482453,4.717623,10.18005,0.963666,131.317948,9.968053,7.167175,17.308316,1.434198,5.132939,1.299924,6.70494,7.849895,14816.94641,3.44383,78.076483,1293.410261,20.453366,4.401965,1.583158,53.758344,1.387278,35.260347,15.93868,0.953652,1.0486,141.21,1.9558,24.742,7.4384,0.855,400.53,4.7003,4.9469,10.6748,1.0105,137.7,10.4525,7.5155,18.1495,1.5039,5.3824,1.3631,7.0308,8.2314,15537.05,3.6112,81.871,1356.27,21.4474,4.6159,1.6601,56.371,1.4547,36.974,16.7133
6/19/22,134.665268,1.865154,23.59527,7.093649,0.815373,381.966431,4.482453,4.717623,10.18005,0.963666,131.317948,9.968053,7.167175,17.308316,1.434198,5.132939,1.299924,6.70494,7.849895,14816.94641,3.44383,78.076483,1293.410261,20.453366,4.401965,1.583158,53.758344,1.387278,35.260347,15.93868,0.953652,1.0486,141.21,1.9558,24.742,7.4384,0.855,400.53,4.7003,4.9469,10.6748,1.0105,137.7,10.4525,7.5155,18.1495,1.5039,5.3824,1.3631,7.0308,8.2314,15537.05,3.6112,81.871,1356.27,21.4474,4.6159,1.6601,56.371,1.4547,36.974,16.7133
6/20/22,134.962442,1.859656,23.512408,7.073025,0.815328,378.292289,4.423315,4.702196,10.114576,0.966245,130.550537,9.896834,7.147951,17.32804,1.432062,5.145669,1.29904,6.68879,7.849957,14823.51431,3.460112,77.963298,1290.805363,20.254445,4.40154,1.573548,54.076257,1.387183,35.330417,16.031473,0.950841,1.0517,141.94,1.9558,24.728,7.4387,0.85748,397.85,4.652,4.9453,10.6375,1.0162,137.3,10.4085,7.5175,18.2239,1.5061,5.4117,1.3662,7.0346,8.2558,15589.89,3.639,81.994,1357.54,21.3016,4.6291,1.6549,56.872,1.4589,37.157,16.8603
6/21/22,136.255924,1.853839,23.402844,7.051469,0.815261,375.810427,4.401422,4.688341,10.090995,0.968152,131.469194,9.789858,7.128436,17.350616,1.438578,5.158294,1.294787,6.699526,7.849953,14824.28436,3.46019,78.126066,1293.924171,20.140758,4.398009,1.580569,54.316588,1.385024,35.349763,15.912891,0.947867,1.055,143.75,1.9558,24.69,7.4393,0.8601,396.48,4.6435,4.9462,10.646,1.0214,138.7,10.3283,7.5205,18.3049,1.5177,5.442,1.366,7.068,8.2817,15639.62,3.6505,82.423,1365.09,21.2485,4.6399,1.6675,57.304,1.4612,37.294,16.7881
6/22/22,136.023192,1.858949,23.488262,7.070336,0.81632,376.390077,4.458226,4.701739,10.140481,0.965022,131.831575,9.984317,7.150271,17.351012,1.449862,5.165764,1.298356,6.710769,7.849919,14845.52799,3.462789,78.32668,1301.482749,20.101796,4.405,1.600133,54.342743,1.389127,35.434845,15.966638,0.95048,1.0521,143.11,1.9558,24.712,7.4387,0.85885,396,4.6905,4.9467,10.6688,1.0153,138.7,10.5045,7.5228,18.255,1.5254,5.4349,1.366,7.0604,8.2589,15618.98,3.6432,82.4075,1369.29,21.1491,4.6345,1.6835,57.174,1.4615,37.281,16.7985
6/23/22,135.433146,1.863909,23.587153,7.089298,0.81786,380.825312,4.487277,4.714381,10.202039,0.965406,133.32698,9.982846,7.174878,17.363862,1.449728,5.195368,1.296102,6.70609,7.849042,14862.05089,3.449157,78.28924,1302.973411,20.101401,4.405794,1.592776,54.741256,1.390355,35.51034,16.026875,0.953016,1.0493,142.11,1.9558,24.75,7.4388,0.85818,399.6,4.7085,4.9468,10.705,1.013,139.9,10.475,7.5286,18.2199,1.5212,5.4515,1.36,7.0367,8.236,15594.75,3.6192,82.1489,1367.21,21.0924,4.623,1.6713,57.44,1.4589,37.261,16.817
6/24/22,135.110224,1.858419,23.49962,7.069365,0.815023,381.356899,4.468168,4.700019,10.161536,0.957051,132.744204,9.914956,7.154599,17.375143,1.448879,5.211992,1.2977,6.696883,7.849582,14855.53022,3.440707,78.2958,1296.170658,19.944983,4.402033,1.589795,54.950589,1.389206,35.49981,15.881509,0.950209,1.0524,142.19,1.9558,24.731,7.4398,0.85773,401.34,4.7023,4.9463,10.694,1.0072,139.7,10.4345,7.5295,18.2856,1.5248,5.4851,1.3657,7.0478,8.2609,15633.96,3.621,82.3985,1364.09,20.9901,4.6327,1.6731,57.83,1.462,37.36,16.7137
6/25/22,135.110224,1.858419,23.49962,7.069365,0.815023,381.356899,4.468168,4.700019,10.161536,0.957051,132.744204,9.914956,7.154599,17.375143,1.448879,5.211992,1.2977,6.696883,7.849582,14855.53022,3.440707,78.2958,1296.170658,19.944983,4.402033,1.589795,54.950589,1.389206,35.49981,15.881509,0.950209,1.0524,142.19,1.9558,24.731,7.4398,0.85773,401.34,4.7023,4.9463,10.694,1.0072,139.7,10.4345,7.5295,18.2856,1.5248,5.4851,1.3657,7.0478,8.2609,15633.96,3.621,82.3985,1364.09,20.9901,4.6327,1.6731,57.83,1.462,37.36,16.7137
6/26/22,135.110224,1.858419,23.49962,7.069365,0.815023,381.356899,4.468168,4.700019,10.161536,0.957051,132.744204,9.914956,7.154599,17.375143,1.448879,5.211992,1.2977,6.696883,7.849582,14855.53022,3.440707,78.2958,1296.170658,19.944983,4.402033,1.589795,54.950589,1.389206,35.49981,15.881509,0.950209,1.0524,142.19,1.9558,24.731,7.4398,0.85773,401.34,4.7023,4.9463,10.694,1.0072,139.7,10.4345,7.5295,18.2856,1.5248,5.4851,1.3657,7.0478,8.2609,15633.96,3.621,82.3985,1364.09,20.9901,4.6327,1.6731,57.83,1.462,37.36,16.7137
6/27/22,135.499432,1.849981,23.386303,7.038214,0.815361,380.836171,4.44476,4.676504,10.093927,0.959421,132.141506,9.844873,7.125709,16.533674,1.445138,5.244608,1.290106,6.690976,7.845819,14789.40598,3.406073,78.445422,1284.222474,19.902573,4.403992,1.589198,54.76731,1.384885,35.339576,15.887911,0.945895,1.0572,143.25,1.9558,24.724,7.4408,0.862,402.62,4.699,4.944,10.6713,1.0143,139.7,10.408,7.5333,17.4794,1.5278,5.5446,1.3639,7.0737,8.2946,15635.36,3.6009,82.9325,1357.68,21.041,4.6559,1.6801,57.9,1.4641,37.361,16.7967
6/28/22,136.038254,1.851908,23.412556,7.044219,0.817631,377.379036,4.441341,4.681659,10.088344,0.956444,132.089764,9.787899,7.1319,16.654768,1.440205,5.237004,1.284443,6.701543,7.847742,14837.52486,3.43405,78.97737,1289.413881,19.967806,4.396553,1.592842,54.77701,1.386706,35.180381,16.00909,0.94688,1.0561,143.67,1.9558,24.726,7.4394,0.8635,398.55,4.6905,4.9443,10.6543,1.0101,139.5,10.337,7.532,17.5891,1.521,5.5308,1.3565,7.0775,8.288,15669.91,3.6267,83.408,1361.75,21.088,4.6432,1.6822,57.85,1.4645,37.154,16.9072
6/29/22,136.47428,1.859656,23.522868,7.0735,0.822107,374.897785,4.456499,4.698964,10.159551,0.951317,133.022725,9.799848,7.15841,16.639536,1.450604,5.245127,1.284872,6.692213,7.847485,14845.11743,3.455738,78.955025,1296.966816,20.098412,4.399734,1.604165,54.932966,1.388894,35.109822,16.097271,0.950841,1.0517,143.53,1.9558,24.739,7.4392,0.86461,394.28,4.6869,4.9419,10.6848,1.0005,139.9,10.3065,7.5285,17.4998,1.5256,5.5163,1.3513,7.0382,8.2532,15612.61,3.6344,83.037,1364.02,21.1375,4.6272,1.6871,57.773,1.4607,36.925,16.9295
6/30/22,136.266487,1.882931,23.817272,7.162029,0.826225,382.24704,4.515645,4.762106,10.33022,0.958891,133.724848,9.962934,7.25012,16.676615,1.453644,5.220853,1.292481,6.702994,7.845672,14972.56186,3.50361,79.053625,1301.241937,20.183017,4.407529,1.60826,55.020699,1.394339,35.384615,16.380379,0.962742,1.0387,141.54,1.9558,24.739,7.4392,0.8582,397.04,4.6904,4.9464,10.73,0.996,138.9,10.3485,7.5307,17.322,1.5099,5.4229,1.3425,6.9624,8.1493,15552,3.6392,82.113,1351.6,20.9641,4.5781,1.6705,57.15,1.4483,36.754,17.0143
7/1/22,135.29976,1.876067,23.743885,7.135827,0.831156,384.757794,4.524508,4.744077,10.338897,0.961823,133.045564,9.942542,7.223981,16.748969,1.475492,5.287002,1.294197,6.702158,7.846619,14984.78657,3.522014,79.016499,1297.438849,20.254197,4.407002,1.623885,55.109832,1.397122,35.670024,16.433861,0.959233,1.0425,141.05,1.9558,24.753,7.4391,0.86648,401.11,4.7168,4.9457,10.7783,1.0027,138.7,10.3651,7.531,17.4608,1.5382,5.5117,1.3492,6.987,8.1801,15621.64,3.6717,82.3747,1352.58,21.115,4.5943,1.6929,57.452,1.4565,37.186,17.1323
7/2/22,135.29976,1.876067,23.743885,7.135827,0.831156,384.757794,4.524508,4.744077,10.338897,0.961823,133.045564,9.942542,7.223981,16.748969,1.475492,5.287002,1.294197,6.702158,7.846619,14984.78657,3.522014,79.016499,1297.438849,20.254197,4.407002,1.623885,55.109832,1.397122,35.670024,16.433861,0.959233,1.0425,141.05,1.9558,24.753,7.4391,0.86648,401.11,4.7168,4.9457,10.7783,1.0027,138.7,10.3651,7.531,17.4608,1.5382,5.5117,1.3492,6.987,8.1801,15621.64,3.6717,82.3747,1352.58,21.115,4.5943,1.6929,57.452,1.4565,37.186,17.1323
7/3/22,135.29976,1.876067,23.743885,7.135827,0.831156,384.757794,4.524508,4.744077,10.338897,0.961823,133.045564,9.942542,7.223981,16.748969,1.475492,5.287002,1.294197,6.702158,7.846619,14984.78657,3.522014,79.016499,1297.438849,20.254197,4.407002,1.623885,55.109832,1.397122,35.670024,16.433861,0.959233,1.0425,141.05,1.9558,24.753,7.4391,0.86648,401.11,4.7168,4.9457,10.7783,1.0027,138.7,10.3651,7.531,17.4608,1.5382,5.5117,1.3492,6.987,8.1801,15621.64,3.6717,82.3747,1352.58,21.115,4.5943,1.6929,57.452,1.4565,37.186,17.1323
7/4/22,135.351506,1.870684,23.668101,7.115352,0.82219,384.045911,4.505022,4.728838,10.297274,0.960019,133.237685,9.847728,7.202391,16.833477,1.454328,5.324055,1.285031,6.693161,7.846294,15001.55906,3.505978,78.916021,1294.500239,20.274701,4.413008,1.601913,54.985175,1.395218,35.674797,16.286466,0.95648,1.0455,141.51,1.9558,24.745,7.4391,0.8596,401.52,4.71,4.944,10.7658,1.0037,139.3,10.2958,7.5301,17.5994,1.5205,5.5663,1.3435,6.9977,8.2033,15684.13,3.6655,82.5067,1353.4,21.1972,4.6138,1.6748,57.487,1.4587,37.298,17.0275
7/5/22,135.830904,1.90068,24.05345,7.229932,0.834257,395.898931,4.611079,4.80447,10.498639,0.965209,135.179786,9.995141,7.312536,17.011565,1.475219,5.358698,1.298737,6.708358,7.84723,15051.43829,3.531876,79.371234,1310.952381,20.424781,4.419534,1.629932,55.402332,1.404762,35.83965,16.437609,0.971817,1.029,139.77,1.9558,24.751,7.4396,0.85845,407.38,4.7448,4.9438,10.8031,0.9932,139.1,10.285,7.5246,17.5049,1.518,5.5141,1.3364,6.9029,8.0748,15487.93,3.6343,81.673,1348.97,21.0171,4.5477,1.6772,57.009,1.4455,36.879,16.9143
7/6/22,135.314926,1.921784,24.347057,7.310897,0.841859,404.637909,4.688022,4.858013,10.558121,0.972389,136.091186,10.101503,7.389014,17.245259,1.47008,5.415741,1.304314,6.710131,7.847499,15021.60755,3.52599,79.131473,1308.529036,20.653827,4.424487,1.621794,55.791491,1.405621,36.140316,16.728505,0.982608,1.0177,137.71,1.9558,24.778,7.4403,0.85676,411.8,4.771,4.944,10.745,0.9896,138.5,10.2803,7.5198,17.5505,1.4961,5.5116,1.3274,6.8289,7.9864,15287.49,3.5884,80.5321,1331.69,21.0194,4.5028,1.6505,56.779,1.4305,36.78,17.0246
7/7/22,135.667976,1.921218,24.340864,7.308939,0.836002,402.789784,4.687721,4.857367,10.533399,0.973084,136.836935,10.109037,7.386346,17.244695,1.461984,5.401081,1.299312,6.702358,7.848035,14995.35364,3.491945,79.174853,1301.237721,20.596758,4.427996,1.616994,55.93222,1.400295,36.090373,16.735953,0.982318,1.018,138.11,1.9558,24.779,7.4405,0.85105,410.04,4.7721,4.9448,10.723,0.9906,139.3,10.291,7.5193,17.5551,1.4883,5.4983,1.3227,6.823,7.9893,15265.27,3.5548,80.6,1324.66,20.9675,4.5077,1.6461,56.939,1.4255,36.74,17.0372
7/8/22,135.835875,1.924432,24.219227,7.323035,0.832284,395.995277,4.686608,4.86382,10.495425,0.975401,137.262619,10.098396,7.398406,17.320279,1.463249,5.347338,1.298927,6.700285,7.848962,14966.77162,3.475844,79.236446,1300.413264,20.513333,4.427039,1.619994,55.969694,1.39998,36.014956,16.916462,0.983961,1.0163,138.05,1.9558,24.614,7.4424,0.84585,402.45,4.763,4.9431,10.6665,0.9913,139.5,10.263,7.519,17.6026,1.4871,5.4345,1.3201,6.8095,7.9769,15210.73,3.5325,80.528,1321.61,20.8477,4.4992,1.6464,56.882,1.4228,36.602,17.1922
7/9/22,135.835875,1.924432,24.219227,7.323035,0.832284,395.995277,4.686608,4.86382,10.495425,0.975401,137.262619,10.098396,7.398406,17.320279,1.463249,5.347338,1.298927,6.700285,7.848962,14966.77162,3.475844,79.236446,1300.413264,20.513333,4.427039,1.619994,55.969694,1.39998,36.014956,16.916462,0.983961,1.0163,138.05,1.9558,24.614,7.4424,0.84585,402.45,4.763,4.9431,10.6665,0.9913,139.5,10.263,7.519,17.6026,1.4871,5.4345,1.3201,6.8095,7.9769,15210.73,3.5325,80.528,1321.61,20.8477,4.4992,1.6464,56.882,1.4228,36.602,17.1922
7/10/22,135.835875,1.924432,24.219227,7.323035,0.832284,395.995277,4.686608,4.86382,10.495425,0.975401,137.262619,10.098396,7.398406,17.320279,1.463249,5.347338,1.298927,6.700285,7.848962,14966.77162,3.475844,79.236446,1300.413264,20.513333,4.427039,1.619994,55.969694,1.39998,36.014956,16.916462,0.983961,1.0163,138.05,1.9558,24.614,7.4424,0.84585,402.45,4.763,4.9431,10.6665,0.9913,139.5,10.263,7.519,17.6026,1.4871,5.4345,1.3201,6.8095,7.9769,15210.73,3.5325,80.528,1321.61,20.8477,4.4992,1.6464,56.882,1.4228,36.602,17.1922
7/11/22,137.423252,1.936819,24.353337,7.369182,0.837195,404.258269,4.750248,4.895029,10.590513,0.981184,137.948109,10.199049,7.445039,17.374431,1.47653,5.315211,1.301248,6.713508,7.849574,14985.06635,3.476728,79.464745,1307.546049,20.582789,4.427015,1.63062,56.024955,1.40404,36.229947,16.996831,0.990295,1.0098,138.77,1.9558,24.592,7.4414,0.8454,408.22,4.7968,4.943,10.6943,0.9908,139.3,10.299,7.518,17.5447,1.491,5.3673,1.314,6.7793,7.9265,15131.92,3.5108,80.2435,1320.36,20.7845,4.4704,1.6466,56.574,1.4178,36.585,17.1634
7/12/22,136.73571,1.94762,24.479187,7.409679,0.844682,408.265286,4.798845,4.920633,10.584545,0.984167,138.518223,10.232424,7.485561,17.366262,1.483768,5.378311,1.303924,6.723561,7.849831,14991.08743,3.484067,79.562338,1309.599681,20.800936,4.436965,1.632643,56.411073,1.406791,36.239793,17.079167,0.995818,1.0042,137.31,1.9558,24.582,7.4408,0.84823,409.98,4.819,4.9413,10.629,0.9883,139.1,10.2754,7.517,17.4392,1.49,5.4009,1.3094,6.7518,7.8828,15054.05,3.4987,79.8965,1315.1,20.8883,4.4556,1.6395,56.648,1.4127,36.392,17.1509
7/13/22,137.10142,1.942783,24.234628,7.392073,0.838095,406.625608,4.791894,4.908513,10.531439,0.976358,137.379557,10.17463,7.465481,17.446012,1.470349,5.417006,1.298599,6.727128,7.849906,15016.46965,3.463197,79.595212,1302.672097,20.763783,4.436972,1.624118,56.291845,1.403993,36.134896,16.939207,0.993345,1.0067,138.02,1.9558,24.397,7.4416,0.84371,409.35,4.824,4.9414,10.602,0.9829,138.3,10.2428,7.5155,17.5629,1.4802,5.4533,1.3073,6.7722,7.9025,15117.08,3.4864,80.1285,1311.4,20.9029,4.4667,1.635,56.669,1.4134,36.377,17.0527
7/14/22,138.970515,1.954823,24.404798,7.438781,0.845177,408.575712,4.812194,4.93953,10.596602,0.983608,138.82059,10.248476,7.508446,17.485257,1.488556,5.455872,1.315542,6.758421,7.849975,15112.004,3.489755,80.035182,1321.629185,20.948026,4.443978,1.642879,56.536732,1.405797,36.613693,17.193403,0.9995,1.0005,139.04,1.9558,24.417,7.4425,0.8456,408.78,4.8146,4.942,10.6019,0.9841,138.89,10.2536,7.5122,17.494,1.4893,5.4586,1.3162,6.7618,7.8539,15119.56,3.4915,80.0752,1322.29,20.9585,4.4462,1.6437,56.565,1.4065,36.632,17.202
7/15/22,138.671836,1.944328,24.41694,7.399344,0.844895,401.361964,4.767174,4.911721,10.53216,0.979123,138.085297,10.216025,7.471916,17.442191,1.479869,5.411472,1.306989,6.754449,7.849985,14993.12059,3.483845,79.844915,1325.966796,20.798191,4.448951,1.628094,56.345561,1.403022,36.649766,17.186102,0.994135,1.0059,139.49,1.9558,24.561,7.443,0.84988,403.73,4.7953,4.9407,10.5943,0.9849,138.9,10.2763,7.516,17.5451,1.4886,5.4434,1.3147,6.7943,7.8963,15081.58,3.5044,80.316,1333.79,20.9209,4.4752,1.6377,56.678,1.4113,36.866,17.2875
7/16/22,138.671836,1.944328,24.41694,7.399344,0.844895,401.361964,4.767174,4.911721,10.53216,0.979123,138.085297,10.216025,7.471916,17.442191,1.479869,5.411472,1.306989,6.754449,7.849985,14993.12059,3.483845,79.844915,1325.966796,20.798191,4.448951,1.628094,56.345561,1.403022,36.649766,17.186102,0.994135,1.0059,139.49,1.9558,24.561,7.443,0.84988,403.73,4.7953,4.9407,10.5943,0.9849,138.9,10.2763,7.516,17.5451,1.4886,5.4434,1.3147,6.7943,7.8963,15081.58,3.5044,80.316,1333.79,20.9209,4.4752,1.6377,56.678,1.4113,36.866,17.2875
